,close,volume,ticker,fiveYearHigh,WMA30,WMA30Slope,volumePerc,percent,RS,peak,trough,support,initialSupport,Stage,secondBuy
2010-01-04,11.930000305175781,47623600,CIEN,46.880001068115234,12.502559116322507,0.9982383109704294,2.4465399701833865,1.1707557209464605,-0.019454555356489545,35.599998474121094,5.340000152587891,0.0,0.0,RS,False
2010-01-11,11.630000114440918,21382300,CIEN,46.880001068115234,12.457397836254488,0.9963878371101593,-0.551014623002041,1.0961357672732581,-0.11980136052611323,35.599998474121094,5.340000152587891,0.0,0.0,volume,False
2010-01-18,12.239999771118164,44100900,CIEN,46.880001068115234,12.449397823374758,0.999357810275879,1.0624956155324732,1.1941463191334794,-0.0431839317626066,35.599998474121094,5.340000152587891,0.0,0.0,RS,False
2010-01-25,12.75,37480400,CIEN,46.880001068115234,12.470021481667796,1.0016565988641086,-0.15012165284608703,1.287878837503716,0.10030677022158851,35.599998474121094,5.340000152587891,0.0,0.0,volume,False
2010-02-01,12.800000190734863,29646000,CIEN,46.880001068115234,12.48774192563949,1.001421043580217,-0.20902658456153078,1.371918573998279,0.1710620192729635,35.599998474121094,5.340000152587891,0.0,0.0,volume,False
2010-02-08,14.380000114440918,25321500,CIEN,46.880001068115234,12.599935482394311,1.0089842949528345,-0.14587128111718273,1.4351296863763157,0.22373093369821673,35.599998474121094,5.340000152587891,0.0,0.0,volume,False
2010-02-15,14.479999542236328,14279500,CIEN,46.880001068115234,12.709204271788238,1.0086721705477466,-0.4360721126315582,1.2657342721468152,0.12024614866023042,35.599998474121094,5.340000152587891,0.0,0.0,volume,False
2010-02-22,14.34000015258789,25830300,CIEN,46.880001068115234,12.802903208168605,1.0073725257991453,0.8089078749255927,1.284946267800639,0.15070759285533253,35.599998474121094,5.340000152587891,0.0,0.0,RS,False
2010-03-01,16.010000228881836,67139500,CIEN,46.880001068115234,12.99750537462132,1.0151998467291818,1.5992535897763478,1.3730703634987775,0.2567931543381907,35.599998474121094,5.340000152587891,0.0,0.0,Slope,False
2010-03-08,15.800000190734863,64369800,CIEN,46.880001068115234,13.169204311986123,1.0132101455176206,-0.041252913709515227,1.2619807997640493,0.13361199059236317,35.599998474121094,5.340000152587891,0.0,0.0,volume,False
2010-03-15,14.930000305175781,34024800,CIEN,46.880001068115234,13.277720461609544,1.0082401447386349,-0.471416720263229,1.1116902431805542,-0.03893393053991523,35.599998474121094,5.340000152587891,0.0,0.0,volume,False
2010-03-22,15.4399995803833,33005800,CIEN,46.880001068115234,13.415913983826997,1.010407925262248,-0.029948743269615052,1.1336269978059188,0.006351222150658531,35.599998474121094,5.340000152587891,0.0,0.0,volume,False
2010-03-29,15.079999923706055,17517400,CIEN,46.880001068115234,13.52696774390436,1.0082777632751103,-0.46926297802204464,1.104761930046834,-0.034233988281633376,35.599998474121094,5.340000152587891,0.0,0.0,volume,False
2010-04-05,16.260000228881836,38385000,CIEN,46.880001068115234,13.711075286455053,1.0136104074494934,1.1912498430132326,1.0271636328015288,-0.12994316401419592,35.599998474121094,5.340000152587891,0.0,0.0,RS,False
2010-04-12,17.639999389648438,62623600,CIEN,46.880001068115234,13.983290301087083,1.0198536591000231,0.6314602058095611,1.1004365960098934,-0.048378395442309596,35.599998474121094,5.340000152587891,0.0,0.0,RS,False
2010-04-19,18.139999389648438,57903300,CIEN,46.880001068115234,14.284301017433085,1.021526458355985,-0.07537573694262223,1.1710780928138762,0.05401749886129492,33.54999923706055,5.340000152587891,0.0,0.0,volume,False
2010-04-26,18.530000686645508,37977100,CIEN,46.880001068115234,14.60477418386808,1.0224353411513716,-0.3441289183863441,1.2639836889163787,0.0997468175353382,33.54999923706055,5.340000152587891,0.0,0.0,volume,False
2010-05-03,16.100000381469727,44219400,CIEN,46.880001068115234,14.760150554615965,1.0106387383188373,0.16437010724884216,1.2538940958053482,0.09641558177101262,33.54999923706055,5.340000152587891,0.0,0.0,volume,False
2010-05-10,16.43000030517578,31125100,CIEN,46.880001068115234,14.929806489841912,1.0114941873118557,-0.2961211594910831,1.1744103340941368,0.12715520460196172,30.559999465942383,5.340000152587891,0.0,0.0,volume,False
2010-05-17,15.619999885559082,38202400,CIEN,46.880001068115234,15.041957020503219,1.0075118542720305,0.22738240198425075,1.2308904966163348,0.18650604298705864,30.559999465942383,5.340000152587891,0.0,0.0,volume,False
2010-05-24,15.569999694824219,27331400,CIEN,46.880001068115234,15.144580656482328,1.0068224923019808,-0.2845632735116118,1.3273657546840614,0.32327448510240053,28.229999542236328,5.340000152587891,0.0,0.0,volume,False
2010-05-31,14.529999732971191,26546200,CIEN,46.880001068115234,15.171849455884708,1.0018005648370798,-0.028728861309702425,1.1861224271813218,0.1367873768354786,27.1200008392334,5.340000152587891,0.0,0.0,volume,False
2010-06-07,14.380000114440918,45176200,CIEN,46.880001068115234,15.184537635311004,1.0008362974773242,0.701795360541245,1.1624899149132846,0.16852370404133077,25.6200008392334,5.340000152587891,0.0,0.0,RS,False
2010-06-14,14.569999694824219,23787200,CIEN,46.880001068115234,15.205161271044004,1.0013581997837748,-0.4734572628950642,1.1063021723933228,0.10550702454681016,23.899999618530273,5.340000152587891,0.0,0.0,volume,False
2010-06-21,13.699999809265137,30746500,CIEN,46.880001068115234,15.166645130034416,0.9974669034860593,0.2925649088585458,1.1275720361645871,0.10206187588416626,22.219999313354492,5.340000152587891,0.0,0.0,volume,False
2010-06-28,12.489999771118164,26846000,CIEN,46.880001068115234,15.046731136691186,0.9920935716293799,-0.1268599678012131,0.9928457747906427,0.005283058335310509,21.8799991607666,5.340000152587891,0.0,0.0,volume,False
2010-07-05,12.720000267028809,19050200,CIEN,46.880001068115234,14.941849433734852,0.9930296021106816,-0.2903896297399985,1.1060869797416355,0.17612646554286826,21.8799991607666,5.340000152587891,0.0,0.0,volume,False
2010-07-12,12.800000190734863,28501200,CIEN,46.880001068115234,14.839505359690676,0.9931505082755613,0.4961102770574588,1.1583710379903278,0.18600136935222,21.6200008392334,5.340000152587891,0.0,0.0,volume,False
2010-07-19,13.460000038146973,22307400,CIEN,46.880001068115234,14.775978480103195,0.995719070275749,-0.21731716559302772,1.200713647845083,0.23550938928323117,19.889999389648438,5.340000152587891,0.0,0.0,volume,False
2010-07-26,13.09000015258789,17896800,CIEN,46.880001068115234,14.683741930479645,0.9937576689254284,-0.1977191425266952,1.2075645727239999,0.22941766222779159,18.760000228881836,5.340000152587891,0.0,0.0,volume,False
2010-08-02,13.430000305175781,13130500,CIEN,46.880001068115234,14.608602164894021,0.9948827917337847,-0.26632135353806263,1.1257334418800669,0.13382080738035873,18.760000228881836,5.340000152587891,0.0,0.0,volume,False
2010-08-09,12.1899995803833,20657900,CIEN,46.880001068115234,14.450236546095981,0.9891594269588223,0.5732759605498647,1.048151286365598,0.06836133985684567,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-08-16,12.579999923706055,17767400,CIEN,46.880001068115234,14.315827939843619,0.9906985186143077,-0.1399222573446478,1.0277777907635395,0.07930815312441153,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-08-23,13.029999732971191,18663400,CIEN,46.880001068115234,14.209720396226452,0.9925880959129265,0.050429438184540265,1.0219607633702896,0.03939031173807972,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-08-30,13.289999961853027,19789700,CIEN,46.880001068115234,14.119784910960863,0.9936708476481021,0.06034806091065947,1.0382812315481718,0.0485150451459011,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-09-06,14.180000305175781,33583900,CIEN,46.880001068115234,14.0862150397352,0.9976224941500629,0.6970393689646635,0.9860918075331384,-0.04871778175309549,18.530000686645508,5.340000152587891,0.0,0.0,RS,False
2010-09-13,15.140000343322754,24078100,CIEN,46.880001068115234,14.115010761958297,1.0020442483762935,-0.2830463406572792,1.045580167261835,0.013841637293224407,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-09-20,15.600000381469727,20381400,CIEN,46.880001068115234,14.172064549435852,1.0040420647521802,-0.15352955590349737,1.0878661238127287,0.07293824427303286,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-09-27,15.449999809265137,18354900,CIEN,46.880001068115234,14.216731202730568,1.0031517393347247,-0.09942889104772001,0.965021835627056,-0.07413285593988139,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-10-04,15.4399995803833,17946900,CIEN,46.880001068115234,14.261956981946064,1.003181165808833,-0.022228396776882486,0.9772151515186267,-0.02854726624556303,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-10-11,14.5,48748100,CIEN,46.880001068115234,14.247311821804251,0.9989731310955186,1.716240687806808,0.9711989084804832,-0.04341970536844364,18.530000686645508,5.340000152587891,0.0,0.0,RS,False
2010-10-18,13.800000190734863,45574100,CIEN,46.880001068115234,14.188430115484422,0.9958671707999178,-0.06511022993716675,0.8937824200635293,-0.12313696300381782,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-10-25,13.8100004196167,34556400,CIEN,46.880001068115234,14.133720465629331,0.9961440660164802,-0.2417535398395141,0.9157825258279417,-0.09880160025350615,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-11-01,14.369999885559082,28762500,CIEN,46.880001068115234,14.1178709953062,0.99887860592958,-0.16766503455221027,0.8837638181599998,-0.12217487772955771,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-11-08,14.729999542236328,29986100,CIEN,46.880001068115234,14.129311826152186,1.0008103793305514,0.04254150369404597,0.8350340165476556,-0.1886492229587754,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-11-15,14.630000114440918,17182300,CIEN,46.880001068115234,14.140559145199354,1.0007960273780887,-0.4269911725766272,0.806504994856257,-0.20052475398239267,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-11-22,15.289999961853027,16259300,CIEN,46.880001068115234,14.201935485101515,1.00434044646127,-0.05371807033982645,0.8251483753517864,-0.15924036084375237,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-11-29,15.930000305175781,21573100,CIEN,46.880001068115234,14.311569913228352,1.0077196821688035,0.32681603759079425,0.9894409893002483,-0.010979680758550048,18.530000686645508,5.340000152587891,0.0,0.0,volume,False
2010-12-06,19.209999084472656,42747700,CIEN,46.880001068115234,14.633182757387878,1.0224722267444786,0.9815279213464918,1.1692026005879694,0.07867182473388956,19.209999084472656,19.209999084472656,0.0,0.0,RS,False
2010-12-13,21.420000076293945,35117100,CIEN,46.880001068115234,15.091397818698677,1.0313134243525701,-0.17850317093083368,1.371318836954477,0.27805167211938775,21.420000076293945,21.420000076293945,0.0,0.0,volume,False
2010-12-20,20.399999618530273,19475600,CIEN,46.880001068115234,15.471333280173681,1.0251756309150006,-0.4454097861155961,1.3102119472302651,0.16181321557856543,21.420000076293945,20.399999618530273,0.0,0.0,volume,False
2010-12-27,21.049999237060547,12045300,CIEN,46.880001068115234,15.882817104298582,1.0265965328697437,-0.3815184127831749,1.4487267463119287,0.2948042062256475,21.420000076293945,20.399999618530273,0.0,0.0,volume,False
2011-01-03,23.81999969482422,38333600,CIEN,46.880001068115234,16.458989131066108,1.036276437799664,2.182452906942957,1.6564672813113062,0.4765340498254016,23.81999969482422,23.81999969482422,0.0,0.0,Slope,False
2011-01-10,25.329999923706055,33993500,CIEN,46.880001068115234,17.112279453072496,1.0396920076199159,-0.11321921238808774,1.738503806057331,0.5779193623858128,25.329999923706055,25.329999923706055,0.0,0.0,volume,False
2011-01-17,23.600000381469727,24398900,CIEN,46.880001068115234,17.630817115947764,1.0303020801113767,-0.28224807683821906,1.7226277890536426,0.5708363358778292,25.329999923706055,23.600000381469727,0.0,0.0,volume,False
2011-01-24,23.5,33406800,CIEN,46.880001068115234,18.121612817497663,1.0278373769248594,0.3691928734492129,1.8815052386423037,0.6905168033174778,25.329999923706055,23.5,0.0,0.0,volume,False
2011-01-31,26.899999618530273,52426700,CIEN,46.880001068115234,18.808085913299234,1.0378814569495014,0.5693421698576338,2.1147797998288635,0.8731569434269131,26.899999618530273,26.899999618530273,0.0,0.0,volume,False
2011-02-07,27.84000015258789,34854600,CIEN,46.880001068115234,19.52470958258516,1.0381018925896761,-0.33517463429893546,2.1749999795109036,0.9572006243396949,27.84000015258789,27.84000015258789,0.0,0.0,volume,False
2011-02-14,27.690000534057617,22695100,CIEN,46.880001068115234,20.19931177118773,1.0345512021958203,-0.34886356463709234,2.0572065717371038,0.8117362517523448,27.84000015258789,27.690000534057617,0.0,0.0,volume,False
2011-02-21,27.56999969482422,20610400,CIEN,46.880001068115234,20.83556981855823,1.0314989963310561,-0.0918568325321325,2.106187881852212,0.8921864706539386,27.84000015258789,27.56999969482422,0.0,0.0,volume,False
2011-02-28,28.809999465942383,29330000,CIEN,46.880001068115234,21.520688067200364,1.0328821459940059,0.4230679656872258,2.1451972309218275,0.9519022859616462,28.809999465942383,28.809999465942383,0.0,0.0,volume,False
2011-03-07,24.93000030517578,59211200,CIEN,46.880001068115234,21.92240852232902,1.0186667105565699,1.0187930446641662,2.0451190453930996,0.8670642598739344,28.809999465942383,24.93000030517578,0.0,0.0,Slope,False
2011-03-14,23.100000381469727,35977200,CIEN,46.880001068115234,22.17866661522978,1.011689322030458,-0.3923919798956954,1.836248054178405,0.6286359620018309,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-03-21,24.0,42671900,CIEN,46.880001068115234,22.470365542750205,1.0131522301399363,0.18608174065797223,1.8419033378235805,0.6478491137933473,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-03-28,25.350000381469727,33895900,CIEN,46.880001068115234,22.82556987065141,1.0158076791063066,-0.2056622742366757,1.9074492441108457,0.6698446519978349,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-04-04,26.139999389648438,26688000,CIEN,46.880001068115234,23.20580639172626,1.0166583582898294,-0.2126481373853475,1.8434413841378543,0.633972775284424,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-04-11,26.40999984741211,25906400,CIEN,46.880001068115234,23.577741869034305,1.016027690269822,-0.029286570743405238,1.7443856835221145,0.5507141572353564,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-04-18,27.520000457763672,19629400,CIEN,46.880001068115234,23.99705373087237,1.0177842248069042,-0.24229534014760834,1.7641025503084586,0.5983072262700968,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-04-25,28.239999771118164,17781600,CIEN,46.880001068115234,24.437182752547727,1.01834096079508,-0.09413430874097017,1.827831722961126,0.6637246070709542,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-05-02,27.059999465942383,20091300,CIEN,46.880001068115234,24.773677346014207,1.0137697784918107,0.12989269806991488,1.7525906866164962,0.5602258812833403,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-05-09,27.0,19275100,CIEN,46.880001068115234,25.081311759128365,1.012417793645143,-0.04062454893411571,1.8620689655172413,0.711998587472384,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-05-16,26.260000228881836,23936300,CIEN,46.880001068115234,25.314322531095115,1.0092902147305731,0.24182494513647135,1.902898541009619,0.7686904826032412,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-05-23,26.520000457763672,16626200,CIEN,46.880001068115234,25.537311812370053,1.008808818841627,-0.30539807739709146,1.9203475490191,0.7951471191548698,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-05-30,24.829999923706055,19795700,CIEN,46.880001068115234,25.623935467709778,1.0033920428264405,0.190632856575766,1.7279053668371003,0.605286834954748,28.809999465942383,23.100000381469727,0.0,0.0,volume,False
2011-06-06,19.040000915527344,76223400,CIEN,46.880001068115234,25.314516176203245,0.9879245991742194,2.850502886990609,1.2926002381013424,0.2296362897787465,28.809999465942383,19.040000915527344,0.0,0.0,Slope,False
2011-06-13,16.729999542236328,39799300,CIEN,46.880001068115234,24.846795717875164,0.9815236264018445,-0.4778598173264378,1.1435406296219062,0.08450384257158561,28.809999465942383,16.729999542236328,0.0,0.0,volume,False
2011-06-20,17.760000228881836,32399300,CIEN,46.880001068115234,24.441010788948304,0.9836685207406872,-0.18593291841816317,1.1615435103460565,0.10025322096154943,28.809999465942383,16.729999542236328,0.0,0.0,volume,False
2011-06-27,18.649999618530273,19504100,CIEN,46.880001068115234,24.087333346951393,0.9855293447128285,-0.3980085989512119,1.1707469718296706,0.10400630822040813,28.809999465942383,16.729999542236328,0.0,0.0,volume,False
2011-07-04,17.510000228881836,19988300,CIEN,46.880001068115234,23.65425809634629,0.9820206228573694,0.02482554949984883,0.9115044801347794,-0.183048022308133,28.809999465942383,16.729999542236328,0.0,0.0,volume,False
2011-07-11,16.270000457763672,27127700,CIEN,46.880001068115234,23.14483877202516,0.9784639483408776,0.35717894968556596,0.7595705135300206,-0.32154692319387523,28.809999465942383,16.270000457763672,0.0,0.0,volume,False
2011-07-18,17.65999984741211,30087700,CIEN,46.880001068115234,22.736172095678185,0.9823430752587085,0.10911356288959251,0.8656862832179029,-0.1906487500874514,28.809999465942383,16.270000457763672,0.0,0.0,volume,False
2011-07-25,15.460000038146973,33195800,CIEN,46.880001068115234,22.19146242039178,0.9760421555135067,0.10330134905625887,0.7344418336570843,-0.33701968553284967,28.809999465942383,15.460000038146973,0.0,0.0,volume,False
2011-08-01,12.75,40009300,CIEN,46.880001068115234,21.483935536620436,0.9681171582851071,0.20525186921237015,0.5352644904848766,-0.4925419779546353,28.809999465942383,12.75,0.0,0.0,volume,False
2011-08-08,12.819999694824219,42813500,CIEN,46.880001068115234,20.804731213149203,0.9683854793590544,0.0700887043762326,0.5061192156904086,-0.4369420766062536,28.809999465942383,12.75,0.0,0.0,volume,False
2011-08-15,10.710000038146973,26420000,CIEN,46.880001068115234,20.016301105868433,0.9621033264403599,-0.3829049248484707,0.45381355360300174,-0.4577560262501575,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-08-22,10.779999732971191,23148700,CIEN,46.880001068115234,19.260107538777014,0.9622211135268286,-0.12381907645722934,0.4587233928923911,-0.4167996881165817,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-08-29,13.779999732971191,70082400,CIEN,46.880001068115234,18.7248171980663,0.9722073026003103,2.027487504697888,0.5122676553303269,-0.4104977455154917,28.809999465942383,10.710000038146973,0.0,0.0,RS,False
2011-09-05,12.550000190734863,29358800,CIEN,46.880001068115234,18.138387101696384,0.9686816650775915,-0.5810816981153614,0.4507902342654358,-0.4441062802378873,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-09-12,13.010000228881836,48950800,CIEN,46.880001068115234,17.61451614749047,0.971118107069348,0.6673297273730534,0.46984470848529036,-0.39827749614282204,28.809999465942383,10.710000038146973,0.0,0.0,RS,False
2011-09-19,11.449999809265137,31827400,CIEN,46.880001068115234,17.0215698980516,0.9663376362726065,-0.34980837902547046,0.4153064902432579,-0.4921405817915448,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-09-26,11.199999809265137,31195500,CIEN,46.880001068115234,16.447161282775223,0.966254075345769,-0.01985396230920533,0.3887539054801153,-0.4714923447608415,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-10-03,11.569999694824219,31544200,CIEN,46.880001068115234,15.934494594861102,0.9688294728129755,0.011177894247567766,0.4640994606174209,-0.39111554028422646,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-10-10,12.390000343322754,28957700,CIEN,46.880001068115234,15.503462358700332,0.9729497390962261,-0.0819960563273121,0.5363636423686694,-0.3537062756037994,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-10-17,12.670000076293945,27855700,CIEN,46.880001068115234,15.11352687958748,0.9748484906086784,-0.03805550855212947,0.527916669845581,-0.4274689248006027,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-10-24,13.819999694824219,41186000,CIEN,46.880001068115234,14.822150515484553,0.9807208227156784,0.47854837609537726,0.5451676326177227,-0.3965025309636475,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-10-31,13.680000305175781,29123400,CIEN,46.880001068115234,14.546537633096019,0.9814053377679167,-0.2928810760938183,0.5233359075973477,-0.4402202162209532,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-11-07,13.600000381469727,22803300,CIEN,46.880001068115234,14.292559162262947,0.9825402802206881,-0.21701106326871178,0.5149564733073021,-0.42800855459230525,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-11-14,12.859999656677246,27034000,CIEN,46.880001068115234,14.018387095133464,0.9808171465993727,0.1855301644937355,0.4672964913795744,-0.4950136308877854,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-11-21,10.970000267028809,17536900,CIEN,46.880001068115234,13.653806466953728,0.9739926836300374,-0.35130206406747055,0.3884561032556429,-0.5206633470637014,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-11-28,11.949999809265137,18776600,CIEN,46.880001068115234,13.389591399572229,0.9806489810719832,0.07069094309712654,0.4416112359612336,-0.40710074029013005,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-12-05,12.220000267028809,38629500,CIEN,46.880001068115234,13.175290339480163,0.9839949514741045,1.0573213467826976,0.45259260248254846,-0.4758732991664118,28.809999465942383,10.710000038146973,0.0,0.0,RS,False
2011-12-12,10.770000457763672,20545200,CIEN,46.880001068115234,12.899225850259104,0.9790468003278968,-0.4681474003028774,0.4101294883432019,-0.5301448888629019,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-12-19,12.109999656677246,24334200,CIEN,46.880001068115234,12.742924749723045,0.9878829084512138,0.18442263886455224,0.45663647992630674,-0.4583492592915265,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2011-12-26,12.100000381469727,10389900,CIEN,46.880001068115234,12.616967783692063,0.9901155371702466,-0.5730330152624701,0.4873137502476365,-0.4630431295760599,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-01-02,13.569999694824219,27446600,CIEN,46.880001068115234,12.613225826140374,0.9997034186330787,1.6416616136825186,0.7127100337352256,-0.255450161838639,28.809999465942383,10.710000038146973,0.0,0.0,RS,False
2012-01-09,14.479999542236328,24659000,CIEN,46.880001068115234,12.679956979649042,1.0052905699484402,-0.10156449250544697,0.8655110542998115,-0.13961743297743823,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-01-16,15.270000457763672,18254200,CIEN,46.880001068115234,12.802494643836893,1.0096638864299399,-0.2597347824323776,0.8597973119916489,-0.1549254333509582,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-01-23,15.029999732971191,26619000,CIEN,46.880001068115234,12.914903228513657,1.0087802094672913,0.458239747564944,0.8058981254904519,-0.23103708612414764,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-01-30,15.460000038146973,20108000,CIEN,46.880001068115234,13.0628387143535,1.01145463370668,-0.24459972200308056,0.8829240340412163,-0.09958559036741577,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-02-06,16.239999771118164,21215700,CIEN,46.880001068115234,13.26550536617156,1.01551474807657,0.055087527352297494,0.9981560733988061,-0.002595717067476744,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-02-13,17.0,17631600,CIEN,46.880001068115234,13.517268808426396,1.0189788052023152,-0.16893621233331924,0.9626274148859165,-0.05798151743246771,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-02-20,15.680000305175781,33691600,CIEN,46.880001068115234,13.685290334557974,1.0124301386998265,0.9108645840422878,1.0142302889059487,0.0016588586740948763,28.809999465942383,10.710000038146973,0.0,0.0,RS,False
2012-02-27,14.479999542236328,25671900,CIEN,46.880001068115234,13.775419337775118,1.0065858305533752,-0.23803262534281544,1.1356862386067708,0.07951221028257427,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-03-05,14.989999771118164,39499000,CIEN,46.880001068115234,13.894731152442194,1.0086612110848705,0.538608361671711,1.1692667806513313,0.026494278698784735,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-03-12,15.989999771118164,26483800,CIEN,46.880001068115234,14.073892429310789,1.0128941880848918,-0.3295070761285096,1.4929971721909283,0.3301957824329431,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-03-19,15.880000114440918,18848000,CIEN,46.880001068115234,14.234602116000268,1.011418993536911,-0.2883196520136838,1.4730983773469966,0.223336477189654,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-03-26,16.190000534057617,20570200,CIEN,46.880001068115234,14.404344087005944,1.0119246024316253,0.09137308998302207,1.1748912081122944,-0.011201061085946096,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-04-02,15.90999984741211,18967900,CIEN,46.880001068115234,14.550838700161185,1.0101701689622502,-0.07789423535016671,1.2677290522399987,0.0679794795490114,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-04-09,16.15999984741211,22418200,CIEN,46.880001068115234,14.706236539861207,1.0106796482939708,0.18190205557810835,1.2421214114614205,0.030634674424684594,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-04-16,15.989999771118164,20192300,CIEN,46.880001068115234,14.843892439975534,1.0093603757658332,-0.09928986270084128,1.3965065534917598,0.26870300733503716,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-04-23,15.09000015258789,23602200,CIEN,46.880001068115234,14.9137204077936,1.0047041547963536,0.16887130242716286,1.347321465140095,0.13479805708386916,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-04-30,13.300000190734863,24211500,CIEN,46.880001068115234,14.85969891496884,0.9963777319577126,0.025815390090754287,1.1495246794764007,-0.09097006351778325,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-05-07,13.100000381469727,37271700,CIEN,46.880001068115234,14.789053777469102,0.9952458567361298,0.5394213493587758,1.05730427913423,-0.12457199786624384,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-05-14,11.489999771118164,27576600,CIEN,46.880001068115234,14.613010751047442,0.9880963968979639,-0.2601196081745668,0.9068665905232624,-0.19722749594471478,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-05-21,11.84000015258789,22635000,CIEN,46.880001068115234,14.462086029462917,0.9896718941663882,-0.1791954047997215,0.856729407673007,-0.18929391568817588,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-05-28,12.680000305175781,44973600,CIEN,46.880001068115234,14.36961292964156,0.9936058256303437,0.986905235255136,0.9269005864260359,-0.09951273734150001,28.809999465942383,10.710000038146973,0.0,0.0,RS,False
2012-06-04,14.6899995803833,34150300,CIEN,46.880001068115234,14.408967740048645,1.0027387522962365,-0.24065896437020828,1.080146997672053,0.060134327084725214,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-06-11,15.510000228881836,33411800,CIEN,46.880001068115234,14.498881733802056,1.0062401412353434,-0.02162499304544907,1.2060653688142706,0.1571117775555424,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-06-18,15.510000228881836,31199900,CIEN,46.880001068115234,14.58309680159374,1.0058083836628138,-0.06620116246356078,1.4138559572781735,0.3095470043673576,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-06-25,16.3700008392334,20721700,CIEN,46.880001068115234,14.713032338952505,1.0089100099331827,-0.33584082000262816,1.3698745690808567,0.2177777910639842,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-07-02,15.90999984741211,17817400,CIEN,46.880001068115234,14.803785014408891,1.0061681829663434,-0.14015741951673855,1.301963952516385,0.2071337996089242,28.809999465942383,10.710000038146973,0.0,0.0,volume,False
2012-07-09,14.199999809265137,39157500,CIEN,46.880001068115234,14.776279623790455,0.9981420028329467,1.1977112261048188,1.3184771778750402,0.2391098367522131,28.809999465942383,10.710000038146973,0.0,0.0,Slope,False
