,open,high,low,close,adjclose,volume,ticker,percent,WMA30,WMA30Slope
2009-03-13,751.969970703125,758.2899780273438,742.4600219726562,724.9559936523438,756.5499877929688,6787090000,^GSPC,0.5811879158266283,861.8794760689684,1.1070707108597706
2009-03-20,784.5800170898438,788.9099731445312,766.2000122070312,775.78798828125,768.5399780273438,7643720000,^GSPC,0.6141094076189634,850.876825856855,1.015848245889677
2009-03-27,828.6799926757812,828.6799926757812,813.4299926757812,818.343994140625,815.9400024414062,5600210000,^GSPC,0.6391719171900242,843.6996426621304,1.0616754180253927
2009-04-03,835.1300048828125,842.5,826.7000122070312,814.6720092773437,842.5,5855640000,^GSPC,0.6772001778577408,837.2798798198085,1.0325514100045623
2009-04-17,865.1799926757812,875.6300048828125,860.8699951171875,857.43798828125,869.5999755859375,7352010000,^GSPC,0.6944328420754775,834.583156423261,1.0321661431287092
2009-04-24,853.9099731445312,871.7999877929688,853.9099731445312,848.8339965820312,866.22998046875,7114440000,^GSPC,0.703901528678841,832.1648422274025,0.9961246605200089
2009-05-01,872.739990234375,880.47998046875,866.0999755859375,867.3280029296875,877.52001953125,5312170000,^GSPC,0.7245842664926728,831.7053284085181,1.0130335353394146
2009-05-08,909.030029296875,930.1699829101562,909.030029296875,913.4380004882812,929.22998046875,8163280000,^GSPC,0.8151565707477655,834.9376380838373,1.058927386027184
2009-05-15,892.760009765625,896.969970703125,878.9400024414062,895.4919921875,882.8800048828125,5439720000,^GSPC,0.9894160678493994,837.4767257591986,0.950120017046204
2009-05-22,888.6799926757812,896.6500244140625,883.75,899.3280029296875,887.0,5155320000,^GSPC,0.9431067011199743,840.4223259513609,1.0046665402935866
2009-05-29,907.02001953125,920.02001953125,903.5599975585938,903.2720092773437,919.1400146484375,6050420000,^GSPC,1.0131811724651953,843.7512125651041,1.0362345148234922
2009-06-05,945.6699829101562,951.6900024414062,934.1300048828125,940.3840087890625,940.0900268554688,5277910000,^GSPC,0.9921939728302585,849.5199055989583,1.0227930585908007
2009-06-12,943.4400024414062,946.2999877929688,935.6599731445312,942.364013671875,946.2100219726562,4528120000,^GSPC,1.0396720443259548,855.3907236800654,1.006510009618609
2009-06-19,919.9600219726562,927.0900268554688,915.7999877929688,917.1999877929687,921.22998046875,5713390000,^GSPC,1.017249808564926,859.6590755470851,0.9735998975662634
2009-06-26,918.8400268554688,922.0,913.030029296875,905.647998046875,918.9000244140625,6076660000,^GSPC,1.2156540990269211,863.1258108881467,0.9974708204204319
2009-07-10,880.030029296875,883.5700073242188,872.8099975585938,884.2239990234375,879.1300048828125,3912080000,^GSPC,0.9922651228018597,865.0127957776797,0.9567199711888033
2009-07-17,940.5599975585938,941.8900146484375,934.6500244140625,924.1380004882812,940.3800048828125,5141380000,^GSPC,1.11384011192947,869.4198366882979,1.069671151774833
2009-07-24,972.1599731445312,979.7899780273438,965.9500122070312,963.0660034179688,979.260009765625,4458300000,^GSPC,1.115130934797279,876.1819573515205,1.0413449931739645
2009-07-31,986.7999877929688,993.1799926757812,982.8499755859375,982.2359985351562,987.47998046875,5139070000,^GSPC,1.1125642231295407,884.0241206999748,1.0083940634981023
2009-08-07,999.8300170898438,1018.0,999.8300170898438,1003.7119995117188,1010.47998046875,6827090000,^GSPC,1.1498775239624284,893.057488423009,1.0232916114300181
2009-08-14,1012.22998046875,1012.5999755859375,994.5999755859375,1004.8159912109375,1004.0900268554688,4940750000,^GSPC,1.1209758595508033,901.8803867922547,0.9936763184458963
2009-08-21,1009.0599975585938,1027.5899658203125,1009.0599975585938,999.8719970703125,1026.1300048828125,5885550000,^GSPC,1.1089668509417616,910.1451049017137,1.0219502011152992
2009-08-28,1031.6199951171875,1039.469970703125,1023.1300048828125,1028.3199951171875,1028.9300537109375,5785780000,^GSPC,1.221647202563209,920.0600250441029,1.0027287466644588
2009-09-04,1003.8400268554688,1016.47998046875,1001.6500244140625,1006.6099975585937,1016.4000244140625,4097370000,^GSPC,1.2209789574358165,928.2030872763355,0.9878222729993315
2009-09-11,1043.9200439453125,1048.1800537109375,1038.4000244140625,1032.406005859375,1042.72998046875,4922600000,^GSPC,1.2344003605714147,937.6327650894658,1.0259051115921276
2009-09-18,1066.5999755859375,1071.52001953125,1064.27001953125,1060.90400390625,1068.300048828125,5607970000,^GSPC,1.260622323548717,948.4990277427755,1.0245222337885405
2009-09-25,1049.47998046875,1053.469970703125,1041.1700439453125,1058.47001953125,1044.3800048828125,4507090000,^GSPC,1.258444709043559,958.7377687909525,0.9776092456688066
2009-10-02,1029.7099609375,1030.5999755859375,1019.9500122070312,1047.1459716796876,1025.2099609375,5583240000,^GSPC,1.327168169175008,967.7730099388862,0.9816445701222866
2009-10-09,1065.280029296875,1071.510009765625,1063.0,1057.9459716796875,1071.489990234375,3763780000,^GSPC,1.4205059668248656,976.9534941511255,1.045142001209737
2009-10-16,1094.6700439453125,1094.6700439453125,1081.530029296875,1085.1280029296875,1087.6800537109375,4894740000,^GSPC,1.6003012676278905,987.2337052146338,1.0151098597505528
2009-10-23,1095.6199951171875,1095.8299560546875,1075.489990234375,1088.576025390625,1079.5999755859375,4767460000,^GSPC,1.456999664617903,996.8977929950017,0.9925712730527396
2009-10-30,1065.4100341796875,1065.4100341796875,1033.3800048828125,1055.0579833984375,1036.18994140625,6512420000,^GSPC,1.357936744465524,1003.6174478904152,0.9597906306397169
2009-11-06,1064.949951171875,1071.47998046875,1059.3199462890625,1054.1440185546876,1069.300048828125,4277130000,^GSPC,1.2851160406723294,1009.6775566773773,1.0319537047203335
2009-11-13,1087.5899658203125,1097.7900390625,1085.3299560546875,1093.0639892578124,1093.47998046875,3792610000,^GSPC,1.3023001921394572,1017.7415344894572,1.0226128593813537
2009-11-20,1094.6600341796875,1094.6600341796875,1086.81005859375,1103.1400146484375,1091.3800048828125,3751230000,^GSPC,1.2652396535363502,1025.8568860257058,0.9980795482098929
2009-11-27,1105.469970703125,1105.469970703125,1083.739990234375,1101.0780029296875,1091.489990234375,2362910000,^GSPC,1.294597797742333,1033.3108130932878,1.0001007764033338
2009-12-04,1100.4300537109375,1119.1300048828125,1096.52001953125,1103.9260009765626,1105.97998046875,5781140000,^GSPC,1.2608910626582106,1040.4060217416416,1.0132754220047988
2009-12-11,1103.9599609375,1108.5,1101.3399658203125,1099.97998046875,1106.4100341796875,3791090000,^GSPC,1.2144372851922187,1046.7378355227233,1.0003888440284021
2009-12-18,1097.8599853515625,1103.739990234375,1093.8800048828125,1105.95400390625,1102.469970703125,6325890000,^GSPC,1.2297369655253512,1053.0539046223957,0.9964388758644224
2010-01-08,1140.52001953125,1145.3900146484375,1136.219970703125,1138.6639892578125,1144.97998046875,4389590000,^GSPC,1.2833866284051114,1061.0276888808385,1.0385588822328768
2010-01-15,1147.719970703125,1147.77001953125,1131.3900146484375,1142.6739990234375,1136.030029296875,4758730000,^GSPC,1.2653744636157747,1068.7454824008737,0.9921833120888184
2010-01-22,1115.489990234375,1115.489990234375,1090.1800537109375,1126.5080078125,1091.760009765625,6208650000,^GSPC,1.1795763959871322,1074.9054657573083,0.9610309425018896
2010-01-29,1087.6099853515625,1096.449951171875,1071.5899658203125,1088.97001953125,1073.8699951171875,5412850000,^GSPC,1.1528130909618814,1078.2433767536122,0.9836136014431615
2010-02-05,1064.1199951171875,1067.1300048828125,1044.5,1083.81796875,1066.18994140625,6438900000,^GSPC,1.1567024323898458,1080.9336156439012,0.9928482462999635
2010-02-12,1075.949951171875,1077.81005859375,1062.969970703125,1069.8739990234376,1075.510009765625,4160680000,^GSPC,1.170987244487031,1082.3659253454719,1.0087414709119111
2010-02-19,1105.489990234375,1112.4200439453125,1100.800048828125,1097.16201171875,1109.1700439453125,3944280000,^GSPC,1.256195758589781,1085.2055777994792,1.0312968116280226
2010-02-26,1103.0999755859375,1107.239990234375,1097.56005859375,1103.0559814453125,1104.489990234375,3945190000,^GSPC,1.1728119189092114,1087.96755515478,0.9957805805011731
2010-03-05,1125.1199951171875,1139.3800048828125,1125.1199951171875,1122.89599609375,1138.699951171875,4133000000,^GSPC,1.1573403824453854,1091.6247636036205,1.030973536419502
2010-03-12,1151.7099609375,1153.4100341796875,1146.969970703125,1144.9579833984376,1149.989990234375,4928160000,^GSPC,1.1671159051322662,1096.361605657762,1.0099148498696966
2010-03-19,1166.6800537109375,1169.199951171875,1155.3299560546875,1160.381982421875,1159.9000244140625,5212410000,^GSPC,1.1668784030976944,1101.743604670699,1.0086174960337417
2010-03-26,1167.5799560546875,1173.9300537109375,1161.47998046875,1168.00400390625,1166.5899658203125,4708420000,^GSPC,1.1534730037476237,1107.280422310778,1.005767687960546
2010-04-09,1187.469970703125,1194.6600341796875,1187.1500244140625,1188.0279541015625,1194.3699951171875,4511570000,^GSPC,1.1768080922603132,1113.7581657426074,1.0238130192362325
2010-04-16,1210.1700439453125,1210.1700439453125,1186.77001953125,1201.6460205078124,1192.1300048828125,8108470000,^GSPC,1.1730773440542344,1120.7098576371388,0.9981245424420133
2010-04-23,1207.8699951171875,1217.280029296875,1205.0999755859375,1207.316015625,1217.280029296875,5326060000,^GSPC,1.2032494847817965,1127.6546115276376,1.021096712867767
2010-04-30,1206.77001953125,1207.989990234375,1186.3199462890625,1196.1179931640625,1186.68994140625,6048260000,^GSPC,1.1559985139958369,1133.4452865108367,0.9748701308208478
2010-05-07,1127.0400390625,1135.1300048828125,1094.1500244140625,1156.152001953125,1110.8800048828125,9472910000,^GSPC,1.0566661024376638,1136.3054416582663,0.9361164750131772
2010-05-14,1157.18994140625,1157.18994140625,1126.1400146484375,1156.06201171875,1135.6800537109375,6126400000,^GSPC,1.1026317442371711,1138.954956579721,1.0223246873821814
2010-05-21,1067.260009765625,1090.1600341796875,1055.9000244140625,1106.4139892578125,1087.68994140625,5452130000,^GSPC,1.0364666267712295,1138.1914980258737,0.957743281527332
2010-05-28,1102.5899658203125,1102.5899658203125,1084.780029296875,1081.62001953125,1089.4100341796875,4871210000,^GSPC,1.0350235952025342,1135.7009704196066,1.0015814182957448
2010-06-04,1098.4300537109375,1098.4300537109375,1060.5,1085.2419921875,1064.8800048828125,6180580000,^GSPC,1.0034348338902868,1133.3932065377185,0.9774831986788649
2010-06-11,1082.6500244140625,1092.25,1077.1199951171875,1069.319970703125,1091.5999755859375,4059280000,^GSPC,0.9881619806493785,1130.0579703251008,1.0250920015218667
2010-06-18,1116.1600341796875,1121.010009765625,1113.9300537109375,1110.60400390625,1117.510009765625,4555360000,^GSPC,1.0476342425656568,1129.4276309958836,1.023735832501993
2010-06-25,1075.0999755859375,1083.56005859375,1067.8900146484375,1090.2,1076.760009765625,5128840000,^GSPC,1.0095309872570946,1127.3614505103326,0.9635350022425782
2010-07-02,1027.6500244140625,1032.949951171875,1015.9299926757812,1039.2939819335938,1022.5800170898438,3968500000,^GSPC,0.9448873718129236,1121.933471049647,0.9496823877332011
2010-07-09,1070.5,1078.1600341796875,1068.0999755859375,1051.8240112304688,1077.9599609375,3506570000,^GSPC,0.9779291894969085,1117.42951500021,1.0541570761428154
2010-07-16,1093.8499755859375,1093.8499755859375,1063.3199462890625,1086.1239990234376,1064.8800048828125,5297350000,^GSPC,0.9894886379321578,1115.2488183856267,0.9878660093800591
2010-07-23,1092.1700439453125,1103.72998046875,1087.8800048828125,1084.1300048828125,1102.6600341796875,4524570000,^GSPC,0.9924938348077916,1112.9716361359626,1.0354782032939314
2010-07-30,1098.43994140625,1106.43994140625,1088.010009765625,1107.6219970703125,1101.5999755859375,4006450000,^GSPC,0.9949998009650981,1112.2526383201025,0.9990386351541809
2010-08-06,1122.0699462890625,1123.06005859375,1107.1700439453125,1124.202001953125,1121.6400146484375,3857890000,^GSPC,1.022051956770924,1112.5868837943128,1.0181917569958558
2010-08-13,1082.219970703125,1086.25,1079.0,1100.2360107421875,1079.25,3328890000,^GSPC,0.9488829237279972,1111.3356932806198,0.962207112714569
2010-08-20,1075.6300048828125,1075.6300048828125,1063.9100341796875,1082.6800048828125,1071.68994140625,3761570000,^GSPC,0.937188541054881,1109.0344980416248,0.9929950812195969
2010-08-27,1049.27001953125,1065.2099609375,1039.699951171875,1057.273974609375,1064.5899658203125,4102460000,^GSPC,0.9406359794504193,1105.2232234175488,0.993374972264253
2010-09-03,1093.6099853515625,1105.0999755859375,1093.6099853515625,1074.6300048828125,1104.510009765625,3534500000,^GSPC,1.0055166834442593,1102.680583076067,1.0374980464094008
2010-09-10,1104.5699462890625,1110.8800048828125,1103.9200439453125,1101.7900146484376,1109.550048828125,3061160000,^GSPC,1.0380125844429984,1101.921040170321,1.0045631447591583
2010-09-17,1126.3900146484375,1131.469970703125,1122.4300537109375,1123.6639892578125,1125.5899658203125,4086140000,^GSPC,1.046879562958877,1102.5340718718498,1.0144562356687996
2010-09-24,1131.68994140625,1148.9000244140625,1131.68994140625,1138.05400390625,1148.6700439453125,4123950000,^GSPC,1.02369985382348,1103.9598142168597,1.0205048719567962
2010-10-01,1143.489990234375,1150.300048828125,1139.4200439453125,1144.4059814453126,1146.239990234375,4298910000,^GSPC,1.0366150081972247,1105.707421796245,0.9978844632331569
2010-10-08,1158.3599853515625,1167.72998046875,1155.5799560546875,1156.1920166015625,1165.1500244140625,3871420000,^GSPC,1.0295435068069454,1108.1264940093668,1.0164974476032902
2010-10-15,1177.469970703125,1181.199951171875,1167.1199951171875,1172.63798828125,1176.18994140625,5724910000,^GSPC,1.0223667508655183,1111.5349923082579,1.0094751034294827
2010-10-22,1180.52001953125,1183.9300537109375,1178.989990234375,1178.4239990234375,1183.0799560546875,3177890000,^GSPC,1.0118626917262286,1115.2572547305526,1.0058579098544236
2010-10-29,1183.8699951171875,1185.4599609375,1179.699951171875,1184.15,1183.260009765625,3537880000,^GSPC,1.01395196875214,1119.3101365349883,1.0001521906528938
2010-11-05,1221.199951171875,1227.0799560546875,1220.2900390625,1204.5639892578124,1225.8499755859375,5637460000,^GSPC,1.0284049123775127,1124.6453273321993,1.0359937507131238
2010-11-12,1209.0699462890625,1210.5,1194.0799560546875,1213.6219970703125,1199.2099609375,4213620000,^GSPC,0.9990909561331864,1130.5293443642895,0.9782681280915277
2010-11-19,1196.1199951171875,1199.969970703125,1189.43994140625,1190.219970703125,1199.72998046875,3675390000,^GSPC,0.9902721318954032,1134.8777984553512,1.0004336350999314
2010-11-26,1194.1600341796875,1194.1600341796875,1186.9300537109375,1193.2099853515624,1189.4000244140625,1613820000,^GSPC,0.9895506309011052,1139.4559224052841,0.991389765844935
2010-12-03,1219.9300537109375,1225.5699462890625,1216.8199462890625,1204.1239990234376,1224.7099609375,3735780000,^GSPC,1.0824194451207836,1144.7444300497732,1.0296871832845576
2010-12-10,1233.8499755859375,1240.4000244140625,1232.5799560546875,1229.710009765625,1240.4000244140625,4547310000,^GSPC,1.066246716668249,1151.5804824796287,1.0128112483583884
2010-12-17,1243.6300048828125,1245.81005859375,1239.8699951171875,1240.8119873046876,1243.9100341796875,4632470000,^GSPC,1.1652549458457824,1158.974408733409,1.0028297401616733
2010-12-31,1256.760009765625,1259.3399658203125,1254.18994140625,1258.27001953125,1257.6400146484375,1799770000,^GSPC,1.13982536457296,1167.2056316941785,1.0110377600401017
2011-01-07,1274.4100341796875,1276.8299560546875,1261.699951171875,1272.79599609375,1271.5,4963110000,^GSPC,1.160210456618716,1175.9941219600555,1.0110206300611682
2011-01-14,1282.9000244140625,1293.239990234375,1281.239990234375,1281.43798828125,1293.239990234375,4661590000,^GSPC,1.1849628185325878,1184.9368181651125,1.017097908167027
2011-01-21,1283.6300048828125,1291.2099609375,1282.0699462890625,1286.7580078125,1283.3499755859375,4935320000,^GSPC,1.1500411818867942,1193.7665736569643,0.9923525295203367
2011-01-28,1299.6300048828125,1302.6700439453125,1275.0999755859375,1290.906005859375,1276.3399658203125,5618630000,^GSPC,1.2088457207661125,1202.4851161111812,0.9945377255627995
2011-02-04,1307.010009765625,1311.0,1301.6700439453125,1303.1419921875,1310.8699951171875,3925950000,^GSPC,1.2718435057799427,1211.5614512191282,1.0270539434802406
2011-02-11,1318.6600341796875,1330.7900390625,1316.0799560546875,1323.10400390625,1329.1500244140625,4219300000,^GSPC,1.2318169399156351,1221.3582429750504,1.013944959732823
2011-02-18,1340.3800048828125,1344.0699462890625,1338.1199951171875,1336.0179931640625,1343.010009765625,1162310000,^GSPC,1.225378282944896,1231.4047974945397,1.0104277057495241
2011-02-25,1307.3399658203125,1320.6099853515625,1307.3399658203125,1318.3659912109374,1319.8800048828125,3836030000,^GSPC,1.1970113748017923,1239.7751067393315,0.9827774888387846
2011-03-04,1330.72998046875,1331.0799560546875,1312.5899658203125,1318.82197265625,1321.1500244140625,4223740000,^GSPC,1.211472680759511,1247.6711008379536,1.0009622234798252
2011-03-11,1293.4300537109375,1308.3499755859375,1291.989990234375,1310.2719970703124,1304.280029296875,3740400000,^GSPC,1.1527178479279312,1254.5612901125671,0.9872308255645157
2011-03-18,1276.7099609375,1288.8800048828125,1276.1800537109375,1277.6139892578126,1279.2099609375,4685500000,^GSPC,1.1797139172251772,1258.9443606140796,0.9807786151775321
2011-03-25,1311.800048828125,1319.1800537109375,1310.1500244140625,1302.630029296875,1313.800048828125,4223740000,^GSPC,1.219564388194101,1264.5599111643144,1.0270401958606348
2011-04-01,1329.47998046875,1337.8499755859375,1328.8900146484375,1323.2259765625,1332.4100341796875,4223740000,^GSPC,1.267052289421822,1271.0312217006888,1.0141650058303484
2011-04-08,1336.1600341796875,1339.4599609375,1322.93994140625,1332.5440185546875,1328.1700439453125,3582810000,^GSPC,1.2217884365331142,1277.5317564474126,0.99681780373488
2011-04-15,1314.5400390625,1322.8800048828125,1313.6800537109375,1317.4460205078126,1319.6800537109375,4223740000,^GSPC,1.1900921652620169,1282.5035730111726,0.993607753560564
2011-04-29,1360.1400146484375,1364.56005859375,1358.68994140625,1352.447998046875,1363.6099853515625,3479070000,^GSPC,1.2075213708929733,1289.2698053175404,1.0332883197840979
2011-05-06,1340.239990234375,1354.3599853515625,1335.5799560546875,1348.0919677734375,1340.199951171875,4223740000,^GSPC,1.18428196734609,1295.2629947916664,0.9828323095084611
2011-05-13,1348.68994140625,1350.469970703125,1333.3599853515625,1346.3900146484375,1337.77001953125,3426660000,^GSPC,1.1794505880456516,1300.6946862924228,0.9981868887261932
2011-05-20,1342.0,1342.0,1330.6700439453125,1335.2,1333.27001953125,4066020000,^GSPC,1.1585344944324045,1304.9700670992943,0.9966361931166787
2011-05-27,1325.68994140625,1334.6199951171875,1325.68994140625,1322.181982421875,1331.0999755859375,3124560000,^GSPC,1.1258800431357205,1308.0206123991936,0.9983723897533708
2011-06-03,1312.93994140625,1312.93994140625,1297.9000244140625,1320.789990234375,1300.1600341796875,3505030000,^GSPC,1.112170839701287,1310.6597517641128,0.9767561100039608
2011-06-10,1288.5999755859375,1288.5999755859375,1268.280029296875,1282.1300048828125,1270.97998046875,3846250000,^GSPC,1.0884640888785961,1310.4985351037465,0.9775565676964159
2011-06-17,1268.5799560546875,1279.8199462890625,1267.4000244140625,1272.852001953125,1271.5,4916460000,^GSPC,1.038797909250935,1309.5280279212868,1.00040914848325
2011-06-24,1283.0400390625,1283.9300537109375,1267.239990234375,1282.593994140625,1268.449951171875,3665340000,^GSPC,1.0611793329248405,1309.039180422547,0.9976012199542863
2011-07-01,1320.6400146484375,1341.010009765625,1318.1800537109375,1308.8980224609375,1339.6700439453125,3796930000,^GSPC,1.1041032839845224,1310.0990401335687,1.0561473416492624
2011-07-08,1352.3900146484375,1352.3900146484375,1333.7099609375,1342.7580078125,1343.800048828125,3594360000,^GSPC,1.132503162004952,1313.0881934118784,1.0030828523049224
2011-07-15,1308.8699951171875,1317.699951171875,1307.52001953125,1315.1719970703125,1316.1400146484375,4242760000,^GSPC,1.0729057712249168,1313.9759954112062,0.9794165551610087
2011-07-22,1343.800048828125,1346.0999755859375,1336.949951171875,1329.3659912109374,1345.02001953125,3522830000,^GSPC,1.0891113793554794,1315.5407260689685,1.021942957862676
2011-07-29,1300.1199951171875,1304.1600341796875,1282.8599853515625,1313.4420166015625,1292.280029296875,5061190000,^GSPC,1.045423470013252,1315.8637895875338,0.9607886949870417
2011-08-05,1200.280029296875,1218.1099853515625,1168.0899658203125,1240.1559814453126,1199.3800048828125,5454590000,^GSPC,0.955059056598019,1311.3025281943044,0.9281115375089337
2011-08-12,1172.8699951171875,1189.0400390625,1170.739990234375,1152.8400146484375,1178.81005859375,5640380000,^GSPC,0.9203238860812492,1301.1469335412464,0.982849517079391
2011-08-19,1140.469970703125,1154.5400390625,1122.050048828125,1171.064013671875,1123.530029296875,5167560000,^GSPC,0.8889780567460902,1292.4250506132394,0.9531052276879782
2011-08-26,1158.8499755859375,1181.22998046875,1135.9100341796875,1159.9679931640626,1176.800048828125,5035320000,^GSPC,0.9027912803360602,1283.2246587806621,1.0474130803291366
2011-09-02,1203.9000244140625,1203.9000244140625,1170.56005859375,1204.056005859375,1173.969970703125,4401740000,^GSPC,0.9263405891606958,1277.14132156208,0.9975951070635847
2011-09-09,1185.3699951171875,1185.3699951171875,1148.3699951171875,1175.5919921875,1154.22998046875,4586370000,^GSPC,0.9069326066827521,1269.4083705582157,0.9831852681695494
2011-09-16,1209.2099609375,1220.06005859375,1204.4599609375,1189.7880126953125,1216.010009765625,5248890000,^GSPC,0.9169990214268727,1262.865592920447,1.053524887017564
2011-09-23,1128.8199462890625,1141.719970703125,1121.3599853515625,1167.7860107421875,1136.4300537109375,5639930000,^GSPC,0.842164119262398,1255.19003234207,0.9345564959041531
2011-09-30,1159.9300537109375,1159.9300537109375,1131.3399658203125,1156.2420166015625,1131.4200439453125,4416790000,^GSPC,0.8872443924584833,1247.131487157678,0.995591449073997
2011-10-07,1165.030029296875,1171.4000244140625,1150.260009765625,1137.527978515625,1155.4599609375,5580380000,^GSPC,0.8754819132326852,1238.2142383862567,1.021247561523092
2011-10-14,1205.6500244140625,1224.6099853515625,1205.6500244140625,1205.1840087890625,1224.5799560546875,4116690000,^GSPC,0.9321339186104203,1234.0517743510584,1.059820329093105
2011-10-21,1215.3900146484375,1239.030029296875,1215.3900146484375,1217.952001953125,1238.25,4980770000,^GSPC,0.9519703392585465,1230.9390474840388,1.0111630472781494
2011-10-28,1284.3900146484375,1287.0799560546875,1277.010009765625,1258.983984375,1285.0899658203125,4536690000,^GSPC,0.9791050212231858,1230.601850638441,1.0378275516416817
2011-11-04,1260.8199462890625,1260.8199462890625,1238.9200439453125,1244.772021484375,1253.22998046875,3830650000,^GSPC,0.9483557216442784,1229.4416154233872,0.975207972827626
2011-11-11,1240.1199951171875,1266.97998046875,1240.1199951171875,1253.93798828125,1263.8499755859375,3370180000,^GSPC,0.9281223531569988,1229.0414510878697,1.008474099153944
2011-11-18,1216.18994140625,1223.510009765625,1211.3599853515625,1235.6560302734374,1215.6500244140625,3827610000,^GSPC,0.9251828816668141,1227.6308508169523,0.9618626007018524
2011-11-25,1161.4100341796875,1172.6600341796875,1158.6600341796875,1183.426025390625,1158.6700439453125,1664200000,^GSPC,0.8538900566644113,1223.026465263777,0.9531279732452487
2011-12-02,1246.030029296875,1260.0799560546875,1243.3499755859375,1224.7119873046875,1244.280029296875,4144310000,^GSPC,0.9297066483436112,1221.449178269909,1.073886423316907
2011-12-09,1234.47998046875,1258.25,1234.47998046875,1253.219970703125,1255.18994140625,3830610000,^GSPC,0.9153178522126325,1221.9764493027553,1.008768052088355
2011-12-16,1216.0899658203125,1231.0400390625,1215.199951171875,1221.885986328125,1219.6600341796875,5345800000,^GSPC,0.9061773217737052,1220.6825386424732,0.9716936010602852
2011-12-23,1254.0,1265.4200439453125,1254.0,1241.939990234375,1265.3299560546875,2233830000,^GSPC,0.9459225425439952,1220.9261207367272,1.0374447965786764
2011-12-30,1262.8199462890625,1264.1199951171875,1257.4599609375,1260.20400390625,1257.5999755859375,2271850000,^GSPC,0.9618261326839478,1222.520589717742,0.9938909369593587
2012-01-06,1280.9300537109375,1281.8399658203125,1273.3399658203125,1274.1660400390624,1277.81005859375,3656830000,^GSPC,0.99404786433314,1225.1461276671707,1.0160703589377824
2012-01-13,1294.8199462890625,1294.8199462890625,1277.5799560546875,1289.969970703125,1289.0899658203125,3692370000,^GSPC,1.0206845379427103,1228.8084008526546,1.0088275304695724
2012-01-20,1314.489990234375,1315.3800048828125,1309.1700439453125,1304.1360107421874,1315.3800048828125,3912620000,^GSPC,1.024512057468491,1233.347799269153,1.0203942624328555
2012-01-27,1318.25,1320.06005859375,1311.719970703125,1318.2940185546875,1316.3299560546875,4007380000,^GSPC,0.9981902603117219,1238.7542906271,1.0007221876327363
2012-02-03,1326.2099609375,1345.3399658203125,1326.2099609375,1323.9900146484374,1344.9000244140625,4608550000,^GSPC,0.9806416392997821,1244.5080591607862,1.0217043365365668
2012-02-10,1351.2099609375,1351.2099609375,1337.3499755859375,1347.185986328125,1342.6400146484375,3877580000,^GSPC,1.0323484883741427,1251.7987032720096,0.9983195704330442
2012-02-17,1358.06005859375,1363.4000244140625,1357.239990234375,1352.95400390625,1361.22998046875,3717640000,^GSPC,1.0106117050509564,1259.3926302608365,1.0138458303175033
2012-02-24,1363.4599609375,1368.9200439453125,1363.4599609375,1362.0599853515625,1365.739990234375,3505360000,^GSPC,1.0487185537167307,1267.523313014533,1.0033131872132819
2012-03-02,1374.0899658203125,1374.530029296875,1366.4200439453125,1369.8340087890624,1369.6300048828125,3283490000,^GSPC,1.1448078217424442,1276.0509908959173,1.0028482834772745
2012-03-09,1365.969970703125,1374.760009765625,1365.969970703125,1359.4199951171875,1370.8699951171875,3639470000,^GSPC,1.1646388571536812,1283.6279194493447,1.0009053468673688
2012-03-16,1402.550048828125,1405.8800048828125,1401.469970703125,1393.6179931640625,1404.1700439453125,5163950000,^GSPC,1.2298000691446718,1292.9669124348957,1.0242911792852234
2012-03-23,1392.780029296875,1399.1800537109375,1386.8699951171875,1401.610009765625,1397.1099853515625,3472950000,^GSPC,1.2018639674153315,1302.3429086861559,0.9949720771895166
2012-03-30,1403.31005859375,1410.8900146484375,1401.4200439453125,1409.264013671875,1408.469970703125,3676890000,^GSPC,1.165636705819273,1311.6930513902887,1.0081310601675386
2012-04-13,1387.6099853515625,1387.6099853515625,1369.8499755859375,1373.465966796875,1370.260009765625,3631160000,^GSPC,1.1706133874380558,1318.2923351394488,0.9728712988332828
2012-04-20,1376.9599609375,1387.4000244140625,1376.9599609375,1380.1880126953124,1378.530029296875,3833320000,^GSPC,1.138726941903409,1324.899763839886,1.006035365165962
2012-04-27,1400.18994140625,1406.6400146484375,1397.31005859375,1386.5879638671875,1403.3599853515625,3645830000,^GSPC,1.240401488305821,1331.5106302503361,1.0180119079940189
2012-05-04,1391.510009765625,1391.510009765625,1367.9599609375,1393.3419921875,1369.0999755859375,3975140000,^GSPC,1.1996499317470042,1338.0866985887096,0.9755871550256278
2012-05-11,1358.1099853515625,1365.6600341796875,1348.8900146484375,1359.8519775390625,1353.3900146484375,3869070000,^GSPC,1.1657295959754927,1341.9922284001175,0.9885253369237871
2012-05-18,1305.050048828125,1312.239990234375,1291.97998046875,1318.7780029296875,1295.219970703125,4512470000,^GSPC,1.08244517264649,1342.7697082388272,0.957019009069294
2012-05-25,1320.81005859375,1324.199951171875,1314.22998046875,1317.99599609375,1317.8199462890625,2872660000,^GSPC,1.0867376255150543,1343.2524478641635,1.0174487547267117
2012-06-01,1309.8699951171875,1309.8699951171875,1277.25,1310.385986328125,1278.0400390625,4669350000,^GSPC,1.019838195702358,1343.0290707430277,0.9698138525383673
2012-06-08,1314.989990234375,1325.81005859375,1307.77001953125,1303.8920166015625,1325.6600341796875,3497190000,^GSPC,1.0429641394116185,1342.2761858933973,1.0372601746907075
