,open,high,low,adjclose,volume,percent,Sectors
2009-05-18,48.7400016784668,51.5099983215332,48.040000915527344,33.49309158325195,94937600,1.1136311319836267,[]
2009-05-25,48.290000915527344,51.88999938964844,47.650001525878906,35.60839080810547,95923800,1.0054474469063177,[]
2009-06-01,52.68000030517578,57.709999084472656,50.619998931884766,35.904659271240234,132503500,1.0453360522649509,[]
2009-06-08,51.63999938964844,54.81999969482422,50.9900016784668,36.8692741394043,103089100,1.1201590497962128,[]
2009-06-15,52.59000015258789,52.7599983215332,48.81999969482422,33.906524658203125,127078500,1.107834333925662,[]
2009-06-22,48.45000076293945,48.45000076293945,46.310001373291016,33.16561508178711,114476100,0.9524662003247196,[]
2009-06-29,48.20000076293945,49.119998931884766,46.130001068115234,31.967538833618164,80677000,1.0452898552289558,[]
2009-07-06,45.119998931884766,45.70000076293945,43.65999984741211,30.93564796447754,137361300,0.925227823081479,[]
2009-07-13,44.65999984741211,48.720001220703125,43.79999923706055,33.553443908691406,114720900,1.0532608861508577,[]
2009-07-20,49.09000015258789,51.27000045776367,48.45000076293945,35.45100402832031,96714500,1.1335252169989196,[]
2009-07-27,51.310001373291016,51.66999816894531,48.84000015258789,35.05624771118164,93216000,1.0093718323371004,[]
2009-08-03,51.4900016784668,52.279998779296875,50.4900016784668,35.20168685913086,86930000,1.0450247218110025,[]
2009-08-10,50.689998626708984,51.529998779296875,50.099998474121094,35.11857986450195,83687600,1.089600302684009,[]
2009-08-17,49.4900016784668,52.54999923706055,48.7400016784668,36.254337310791016,84253200,1.1124096248716309,[]
2009-08-24,52.84000015258789,53.459999084472656,51.119998931884766,36.13661193847656,85568700,1.1121057617540975,[]
2009-08-31,51.349998474121094,51.689998626708984,49.90999984741211,35.29171371459961,69393800,1.0301192202749727,[]
2009-09-07,52.0,54.4900016784668,51.81999969482422,37.12001037597656,70900600,1.1406681540657049,[]
2009-09-14,52.9900016784668,56.279998779296875,52.810001373291016,38.214229583740234,92718700,1.302029233469998,[]
2009-09-21,54.27000045776367,55.77000045776367,53.119998931884766,37.25709533691406,106140100,1.3022124965324096,[]
2009-09-28,53.59000015258789,54.650001525878906,51.34000015258789,36.151065826416016,99234100,1.3397782932224662,[]
2009-10-05,52.040000915527344,56.40999984741211,51.849998474121094,39.06569290161133,109509100,1.353253008371376,[]
2009-10-12,56.599998474121094,59.25,56.040000915527344,41.03428649902344,102659000,1.3718605041503906,[]
2009-10-19,59.09000015258789,60.560001373291016,57.79999923706055,40.5543098449707,105593800,1.3109961240549468,[]
2009-10-26,58.34000015258789,59.65999984741211,54.880001068115234,38.432682037353516,127812500,1.2005649598093215,[]
2009-11-02,55.63999938964844,57.65999984741211,54.689998626708984,39.705657958984375,115851100,1.2517544680061496,[]
2009-11-09,57.869998931884766,58.959999084472656,56.4900016784668,39.837825775146484,97677800,1.2509830053482425,[]
2009-11-16,57.959999084472656,59.130001068115234,56.13999938964844,39.371761322021484,94303000,1.2285652018460915,[]
2009-11-23,57.66999816894531,58.33000183105469,56.099998474121094,39.663917541503906,60897100,1.206517191766033,[]
2009-11-30,56.70000076293945,58.040000915527344,55.540000915527344,38.884830474853516,100527900,1.078317927494997,[]
2009-12-07,55.45000076293945,56.45000076293945,54.16999816894531,38.6274528503418,89949000,1.1568749745686848,[]
2009-12-14,56.38999938964844,57.25,55.880001068115234,39.05873489379883,84065200,1.155112133734919,[]
2009-12-21,56.54999923706055,57.939998626708984,56.52000045776367,40.43232345581055,41953200,1.1186145710510245,[]
2009-12-28,58.25,58.2599983215332,56.95000076293945,39.87279510498047,27550500,1.0940318106656914,[]
2010-01-04,57.91999816894531,60.349998474121094,57.790000915527344,42.173831939697266,89442200,1.126892190777643,[]
2010-01-11,60.689998626708984,60.869998931884766,58.52000045776367,41.44645309448242,97708600,1.20422677146994,[]
2010-01-18,59.099998474121094,59.900001525878906,56.13999938964844,39.376224517822266,78490000,1.1756107737439219,[]
2010-01-25,56.68000030517578,57.29999923706055,54.220001220703125,38.117305755615234,131266600,1.1806759137815608,[]
2010-02-01,55.150001525878906,57.349998474121094,52.66999816894531,37.935455322265625,147365000,1.2142378307992538,[]
2010-02-08,54.25,55.689998626708984,53.72999954223633,38.87964630126953,124633900,1.147368406134474,[]
2010-02-15,56.29999923706055,57.560001373291016,56.2400016784668,40.11760330200195,71043700,1.1205313957641583,[]
2010-02-22,57.5,57.5099983215332,54.720001220703125,39.26432800292969,94276100,1.1090478185349528,[]
2010-03-01,56.400001525878906,58.279998779296875,56.349998474121094,40.67011642456055,79145800,1.1440094320506604,[]
2010-03-08,58.310001373291016,58.849998474121094,57.66999816894531,40.9149055480957,73381100,1.153618636485297,[]
2010-03-15,58.279998779296875,59.41999816894531,56.7599983215332,40.06163024902344,101346000,1.0941738385649218,[]
2010-03-22,56.560001373291016,57.56999969482422,55.720001220703125,39.35969543457031,101641100,1.0747413089894533,[]
2010-03-29,56.439998626708984,58.66999816894531,56.400001525878906,41.08624267578125,65691600,1.1487441516333208,[]
2010-04-05,58.900001525878906,59.93000030517578,58.27000045776367,41.99163055419922,87475600,1.116231409221803,[]
2010-04-12,59.779998779296875,60.540000915527344,58.90999984741211,41.61965560913086,94080300,1.0746647138292662,[]
2010-04-19,58.7599983215332,62.09000015258789,58.58000183105469,43.57780456542969,96085200,1.159260615395551,[]
2010-04-26,62.20000076293945,62.29999923706055,59.529998779296875,42.04777145385742,133537400,1.1527804202464778,[]
2010-05-03,60.16999816894531,61.06999969482422,52.290000915527344,38.59467697143555,179172400,0.9791666992143123,[]
2010-05-10,57.130001068115234,58.11000061035156,55.36000061035156,39.47198486328125,120874600,0.9533819304669755,[]
2010-05-17,56.41999816894531,56.86000061035156,51.0099983215332,37.24713134765625,177749600,0.910291601875156,[]
2010-05-24,52.959999084472656,54.13999938964844,50.150001525878906,37.233089447021484,156944700,0.9601809816662542,[]
2010-05-31,52.16999816894531,53.540000915527344,50.439998626708984,36.1803092956543,127545100,0.9031183879362542,[]
2010-06-07,51.7599983215332,54.349998474121094,50.689998626708984,38.12443542480469,131055600,0.9484895977063059,[]
2010-06-14,54.9900016784668,55.959999084472656,54.0099983215332,39.02982711791992,86393200,0.9825088711933061,[]
2010-06-21,56.529998779296875,56.70000076293945,51.77000045776367,37.00803756713867,93409300,0.9205542135578836,[]
2010-06-28,52.72999954223633,52.72999954223633,48.560001373291016,34.81532669067383,92362000,0.8833631434742406,[]
2010-07-05,50.2400016784668,52.70000076293945,49.310001373291016,37.099693298339844,60192100,0.94759589570715,[]
2010-07-12,52.41999816894531,53.5099983215332,51.349998474121094,36.47219467163086,67355200,0.9212822464197895,[]
2010-07-19,51.939998626708984,54.02000045776367,51.310001373291016,37.91753387451172,92821300,0.9302888341418366,[]
2010-07-26,53.810001373291016,54.720001220703125,53.22999954223633,37.959842681884766,65498800,0.9443957505301667,[]
2010-08-02,54.849998474121094,56.310001373291016,54.77000045776367,39.228939056396484,81967300,0.9227197362127318,[]
2010-08-09,55.900001525878906,56.06999969482422,52.900001525878906,37.614383697509766,62159500,0.9002699963752007,[]
2010-08-16,53.060001373291016,54.5099983215332,51.77000045776367,36.79652404785156,75920800,0.926998211970737,[]
2010-08-23,52.290000915527344,52.720001220703125,50.33000183105469,36.73306655883789,72936800,0.9559632747545155,[]
2010-08-30,52.0,54.439998626708984,50.810001373291016,38.21364974975586,68964000,0.9992625200167864,[]
2010-09-06,53.790000915527344,54.630001068115234,53.220001220703125,38.43928146362305,36131200,0.9807519393436374,[]
2010-09-13,55.0,55.22999954223633,53.709999084472656,37.99510192871094,68334200,0.9395048608127646,[]
2010-09-20,54.060001373291016,55.540000915527344,53.81999969482422,39.147216796875,89299300,0.9845030470013653,[]
2010-09-27,55.40999984741211,56.95000076293945,54.54999923706055,40.23798751831055,92143700,0.9769561458740196,[]
2010-10-04,56.540000915527344,58.58000183105469,55.68000030517578,41.335845947265625,79875200,0.9976068480401976,[]
2010-10-11,58.400001525878906,59.470001220703125,57.630001068115234,41.9378776550293,65972100,1.033694140124063,[]
2010-10-18,59.060001373291016,59.810001373291016,57.70000076293945,42.00162887573242,62811800,1.0574179261924126,[]
2010-10-25,59.7599983215332,60.290000915527344,58.439998626708984,41.95913314819336,55890500,1.011957648650357,[]
2010-11-01,59.83000183105469,62.310001373291016,59.06999969482422,44.13359451293945,78989900,1.0414507682824286,[]
2010-11-08,61.95000076293945,63.88999938964844,61.90999984741211,44.579811096191406,85745800,1.0613827898225934,[]
2010-11-15,63.33000183105469,63.61000061035156,60.959999084472656,45.04018783569336,78682200,1.0241584795669787,[]
2010-11-22,63.2400016784668,63.43000030517578,61.58000183105469,44.27523422241211,69878500,1.0433984056208172,[]
2010-11-29,62.20000076293945,65.94000244140625,61.630001068115234,46.61968994140625,81666300,1.1969448569883983,[]
2010-12-06,65.7699966430664,67.0,65.04000091552734,46.67634963989258,67311300,1.1717638612928907,[]
2010-12-13,66.30999755859375,66.97000122070312,65.25,46.66925811767578,57863300,1.2415677363584858,[]
2010-12-20,66.13999938964844,67.48999786376953,65.7699966430664,47.95825958251953,31317200,1.270688117465928,[]
2010-12-27,67.08999633789062,68.5,66.91000366210938,48.55586624145508,25246200,1.3239573425819455,[]
2011-01-03,68.9000015258789,69.19000244140625,67.5,48.577205657958984,58553500,1.2569955663273469,[]
2011-01-10,68.06999969482422,70.66999816894531,67.48999786376953,50.26332092285156,58723400,1.2704549676398982,[]
2011-01-17,70.5999984741211,71.23999786376953,68.7300033569336,49.87201690673828,65398700,1.3354924029823096,[]
2011-01-24,69.98999786376953,72.02999877929688,69.36000061035156,50.59059524536133,91818000,1.440056684329791,[]
2011-01-31,71.72000122070312,74.83000183105469,71.22000122070312,52.73914337158203,86909800,1.4087799079847445,[]
2011-02-07,74.44000244140625,75.22000122070312,72.8499984741211,52.724910736083984,83759700,1.4326309929665182,[]
2011-02-14,73.9800033569336,77.19999694824219,73.9800033569336,54.79518508911133,65766900,1.4321308737685579,[]
2011-02-21,77.37000274658203,78.37000274658203,75.91000366210938,55.44974899291992,91174500,1.447622626681214,[]
2011-02-28,78.23999786376953,79.08000183105469,76.29000091552734,55.73431396484375,76567900,1.4079798202238194,[]
2011-03-07,78.86000061035156,79.22000122070312,73.02999877929688,53.43635177612305,104763500,1.407872591538794,[]
2011-03-14,74.75,76.86000061035156,72.9000015258789,53.63555145263672,114919000,1.444529629687833,[]
2011-03-21,76.69999694824219,78.9000015258789,76.55000305175781,56.171775817871094,64260700,1.5103647743961612,[]
2011-03-28,78.5,80.97000122070312,78.12999725341797,57.09977722167969,81905500,1.4758301981143993,[]
2011-04-04,80.36000061035156,80.9000015258789,78.7300033569336,56.90702438354492,77190200,1.4622157107731821,[]
2011-04-11,79.75,79.9000015258789,75.30000305175781,55.10102462768555,118391500,1.432362280861956,[]
2011-04-18,76.04000091552734,79.19000244140625,75.19000244140625,56.37879943847656,70141600,1.4289850317133375,[]
2011-04-25,79.0199966430664,80.51000213623047,77.9800033569336,57.449562072753906,59906800,1.416652022732936,[]
2011-05-02,80.6500015258789,80.80000305175781,73.58000183105469,53.394962310791016,155951600,1.2816998332671405,[]
2011-05-09,75.1500015258789,76.83000183105469,72.77999877929688,52.673988342285156,158030200,1.2462422235517003,[]
2011-05-16,73.4800033569336,75.36000061035156,72.27999877929688,53.27361297607422,130796900,1.258515990111121,[]
2011-05-23,73.33000183105469,77.12000274658203,73.0,54.494266510009766,105491100,1.2886562149717076,[]
2011-05-30,77.33999633789062,77.66000366210938,73.97000122070312,53.72333526611328,93407900,1.207831816362155,[]
2011-06-06,75.0999984741211,75.41000366210938,73.20999908447266,52.34562683105469,105900500,1.165077906435426,[]
2011-06-13,73.37000274658203,74.06999969482422,71.22000122070312,51.16779327392578,138655900,1.1272212632988752,[]
2011-06-20,71.30000305175781,74.08000183105469,70.44999694824219,50.81912612915039,121626000,1.1346984835982965,[]
2011-06-27,70.68000030517578,76.13999938964844,70.51000213623047,54.49461364746094,91179200,1.1555757810885368,[]
2011-07-04,76.16000366210938,77.6500015258789,75.70999908447266,55.08928680419922,61602800,1.1667677937678615,[]
2011-07-11,75.79000091552734,76.94999694824219,74.69999694824219,55.06778335571289,109853200,1.1664896239538676,[]
2011-07-18,76.52999877929688,79.83000183105469,75.98999786376953,57.12404251098633,79293600,1.18276218699791,[]
2011-07-25,78.73999786376953,79.97000122070312,75.95999908447266,54.774017333984375,93126200,1.12014647543212,[]
2011-08-01,77.80000305175781,77.8499984741211,64.47000122070312,48.77002716064453,205686500,0.9969244421759373,[]
2011-08-08,65.30999755859375,67.8499984741211,61.099998474121094,47.97473907470703,224349100,0.9477706672086255,[]
2011-08-15,67.8499984741211,69.5999984741211,63.0,45.309471130371094,145486100,0.9021398438662334,[]
2011-08-22,65.16999816894531,66.80999755859375,62.5,47.15079116821289,129875500,0.9254675431547348,[]
2011-08-29,66.8499984741211,69.6500015258789,65.6500015258789,47.44456100463867,122011500,0.8932956114152543,[]
2011-09-05,64.11000061035156,68.55999755859375,63.56999969482422,46.49165344238281,91409700,0.8755903232388411,[]
2011-09-12,63.7599983215332,67.76000213623047,63.34000015258789,48.06787872314453,120044900,0.8710724391329909,[]
2011-09-19,65.44999694824219,67.16999816894531,58.2599983215332,42.22185516357422,138638500,0.7531434298718294,[]
2011-09-26,59.130001068115234,63.33000183105469,57.95000076293945,42.08517837524414,142571600,0.7468726200748331,[]
2011-10-03,57.84000015258789,62.18000030517578,54.2599983215332,43.80426788330078,162202600,0.8108108245373353,[]
2011-10-10,62.029998779296875,66.62000274658203,62.02000045776367,47.904170989990234,90742400,0.883406274218192,[]
2011-10-17,66.41999816894531,68.83000183105469,64.58999633789062,49.3067741394043,113338300,0.8711399278809423,[]
2011-10-24,68.76000213623047,73.19000244140625,67.48999786376953,52.53635025024414,111766800,0.9131141750987581,[]
2011-10-31,71.80000305175781,71.8499984741211,66.33999633789062,51.25602340698242,116271800,0.8938785881218023,[]
2011-11-07,71.27999877929688,72.9000015258789,69.41999816894531,51.975311279296875,92648300,0.9361316213337593,[]
2011-11-14,71.81999969482422,71.9800033569336,67.7300033569336,49.01906967163086,106485900,0.8628766602843664,[]
2011-11-21,66.91999816894531,67.3499984741211,63.83000183105469,45.91175842285156,67642000,0.7931162918565602,[]
2011-11-28,66.16000366210938,71.54000091552734,65.61000061035156,50.651817321777344,100598500,0.9414437873781668,[]
2011-12-05,71.69999694824219,72.16999816894531,68.43000030517578,50.48639678955078,78528900,0.9512129227611439,[]
2011-12-12,69.33999633789062,69.95999908447266,65.45999908447266,47.573299407958984,104357900,0.8862388024088973,[]
2011-12-19,66.41999816894531,69.68000030517578,64.80000305175781,50.27390670776367,53428700,0.9117107913663313,[]
2011-12-26,69.44999694824219,70.0999984741211,68.36000061035156,49.93442153930664,31233100,0.9185489674619409,[]
2012-01-02,70.5999984741211,71.4000015258789,70.0,50.880680084228516,59841100,0.9605891269946137,[]
2012-01-09,70.58999633789062,71.9800033569336,68.73999786376953,50.15834426879883,75070800,0.9687500299353683,[]
2012-01-16,70.22000122070312,71.63999938964844,69.55000305175781,51.55966567993164,56586500,1.0063442400437907,[]
2012-01-23,71.62999725341797,73.16000366210938,70.70999908447266,51.631900787353516,69445600,0.9397844550529745,[]
2012-01-30,70.66000366210938,72.83999633789062,70.12999725341797,52.56367874145508,71550800,0.9464169231462278,[]
2012-02-06,72.36000061035156,74.30000305175781,72.25,52.75870895385742,66403500,0.9502992497464313,[]
2012-02-13,73.77999877929688,75.2699966430664,73.05999755859375,54.080570220947266,70796200,0.9390442693374236,[]
2012-02-20,75.37000274658203,76.5,75.05000305175781,55.06294250488281,53087600,0.9971223858719376,[]
2012-02-27,75.93000030517578,76.30999755859375,74.44000244140625,53.98667526245117,73562600,1.0979873394865385,[]
2012-03-05,74.41999816894531,74.87000274658203,72.58000183105469,53.58940505981445,65986500,1.1079749620039967,[]
2012-03-12,74.12000274658203,75.02999877929688,73.44000244140625,54.030006408691406,82674900,1.182795715788654,[]
2012-03-19,74.76000213623047,75.47000122070312,71.1500015258789,52.396915435791016,77505900,1.0980094942549417,[]
2012-03-26,72.9000015258789,73.0,70.16999816894531,52.0271110534668,67330300,1.0835094937685983,[]
2012-04-02,71.56999969482422,72.98999786376953,70.41000366210938,51.120697021484375,57292200,1.0864540092944814,[]
2012-04-09,69.41999816894531,70.13999938964844,68.0999984741211,49.81550216674805,77374000,1.023997625551252,[]
2012-04-16,68.9800033569336,70.12000274658203,67.94999694824219,50.004024505615234,74743200,1.1747870219451668,[]
2012-04-23,67.80999755859375,71.05000305175781,67.68000030517578,51.338233947753906,59650500,1.2100496510474446,[]
2012-04-30,70.7300033569336,72.7699966430664,67.97000122070312,49.525455474853516,72175300,1.121510695245785,[]
2012-05-07,67.9000015258789,68.58999633789062,66.43000030517578,48.82933807373047,84941500,1.0111110792901454,[]
2012-05-14,66.51000213623047,66.62000274658203,63.66999816894531,46.36394119262695,84707300,0.9327497560931091,[]
2012-05-21,64.02999877929688,66.41999816894531,63.779998779296875,47.2268180847168,80583200,0.8917031275607801,[]
2012-05-28,65.87999725341797,66.69000244140625,61.959999084472656,44.986236572265625,83486200,0.8706146373237977,[]
2012-06-04,62.279998779296875,65.87999725341797,61.11000061035156,46.76998519897461,85891200,0.8926099929861518,[]
2012-06-11,65.16000366210938,65.69000244140625,63.40999984741211,47.58213424682617,72902700,0.9628760275473193,[]
2012-06-18,64.97000122070312,66.43000030517578,62.66999816894531,46.223567962646484,86060900,0.993889970340625,[]
2012-06-25,62.5,66.5,61.470001220703125,48.358428955078125,79742600,0.9424879930748238,[]
2012-07-02,66.37000274658203,68.69999694824219,65.66999816894531,48.300132751464844,53579500,0.9444365096135368,[]
2012-07-09,66.23999786376953,66.83000183105469,64.63999938964844,48.649864196777344,78907900,1.0095252080319277,[]
2012-07-16,66.55999755859375,68.83999633789062,66.16999816894531,50.121665954589844,72491200,0.9883621037880492,[]
2012-07-23,67.36000061035156,70.48999786376953,66.16000366210938,51.163612365722656,64279700,1.0157674527787033,[]
2012-07-30,70.12000274658203,70.87000274658203,68.16000366210938,51.32390594482422,67710800,1.0,[]
2012-08-06,70.56999969482422,72.51000213623047,70.5,52.73012924194336,50984600,1.0421947033721395,[]
2012-08-13,72.36000061035156,72.77999877929688,71.66999816894531,52.8758544921875,40930400,1.0166713713532578,[]
2012-08-20,72.37999725341797,73.02999877929688,71.05999755859375,52.44597244262695,37657000,1.006994963297683,[]
2012-08-27,72.05999755859375,72.5,70.61000061035156,52.11809158325195,37175800,0.9829600395633977,[]
2012-09-03,71.45999908447266,73.47000122070312,70.4000015258789,53.517032623291016,42944700,1.0056133081541032,[]
2012-09-10,73.3499984741211,77.3499984741211,73.0999984741211,55.790340423583984,51103800,1.0227059821808246,[]
2012-09-17,76.26000213623047,76.80999755859375,73.77999877929688,54.41325759887695,59352500,0.9796667587104753,[]
2012-09-24,74.02999877929688,74.63999938964844,72.54000091552734,53.74201202392578,53462800,0.9824726037458348,[]
2012-10-01,73.94000244140625,74.52999877929688,72.66999816894531,53.85181427001953,57754800,0.9917778596808468,[]
2012-10-08,73.16999816894531,74.37999725341797,72.04000091552734,53.10529708862305,49958700,0.9700534037195949,[]
2012-10-15,72.43000030517578,75.19000244140625,71.91000366210938,54.0347785949707,60294000,1.0217270917300048,[]
2012-10-22,73.86000061035156,74.0999984741211,71.0199966430664,52.666160583496094,57769500,1.0029268165083296,[]
2012-10-29,72.25,72.69000244140625,70.81999969482422,52.0074577331543,31881500,1.0079432277814717,[]
2012-11-05,70.91999816894531,73.05999755859375,69.1500015258789,50.902320861816406,64221200,1.0123727240360143,[]
2012-11-12,69.81999969482422,70.30999755859375,67.7699966430664,50.44123458862305,72254900,0.9994199403123781,[]
2012-11-19,69.86000061035156,71.61000061035156,69.73999786376953,52.41001510620117,29541500,1.011440642989826,[]
2012-11-26,70.98999786376953,71.70999908447266,69.43000030517578,52.0074577331543,48082600,1.0404098738435548,[]
2012-12-03,71.5999984741211,71.69999694824219,70.37000274658203,52.373416900634766,52184600,1.0626670842025072,[]
2012-12-10,71.52999877929688,72.81999969482422,70.91000366210938,52.12458419799805,43112800,1.1138567837089872,[]
2012-12-17,71.45999908447266,73.38999938964844,71.33000183105469,52.74666976928711,52989700,1.1065561605108474,[]
2012-12-24,71.91999816894531,71.98999786376953,69.7699966430664,51.3676643371582,33573100,1.1255641650639896,[]
2012-12-31,69.70999908447266,73.88999938964844,69.56999969482422,54.28069305419922,50009300,1.1440310219461605,[]
2013-01-07,73.44999694824219,73.72000122070312,72.5199966430664,54.14829635620117,37454800,1.1217616203800862,[]
2013-01-14,73.56999969482422,75.48999786376953,73.19000244140625,55.53122329711914,50530300,1.1899432455534031,[]
2013-01-21,75.36000061035156,77.05000305175781,75.1500015258789,56.56106948852539,33935200,1.1585052916636827,[]
2013-01-28,77.18000030517578,78.58999633789062,76.30999755859375,57.42908477783203,51373800,1.177704006887977,[]
2013-02-04,77.4000015258789,78.61000061035156,77.27999877929688,57.80426025390625,55124100,1.1768759290362294,[]
2013-02-11,78.58999633789062,79.51000213623047,77.94999694824219,57.7086296081543,41505100,1.1404273281603399,[]
2013-02-18,78.73999786376953,79.43000030517578,76.58000183105469,57.35554122924805,39291700,1.1103674147717766,[]
2013-02-25,78.4800033569336,78.72000122070312,75.45999908447266,57.22311782836914,64856700,1.1043440973789715,[]
2013-03-04,77.5199966430664,79.12000274658203,76.8499984741211,58.10585021972656,44889600,1.0914742968902285,[]
2013-03-11,78.7300033569336,80.13999938964844,78.38999938964844,58.55460739135742,46710800,1.0968719692553377,[]
2013-03-18,78.58999633789062,79.44000244140625,77.38999938964844,58.18893051147461,43404400,1.094053852838759,[]
2013-03-25,79.05999755859375,79.87000274658203,78.12000274658203,58.602718353271484,29360700,1.1087655377054007,[]
2013-04-01,79.30999755859375,79.54000091552734,75.98999786376953,57.11750411987305,61931900,1.0524166952141414,[]
2013-04-08,77.41999816894531,79.62000274658203,77.1500015258789,57.63472366333008,58423600,1.018675725621982,[]
2013-04-15,77.12999725341797,77.16999816894531,73.5199966430664,55.0928955078125,95832400,0.9983931073099672,[]
2013-04-22,74.93000030517578,78.23999786376953,74.27999877929688,57.02885055541992,65811900,1.0510690451370688,[]
2013-04-29,77.6500015258789,79.68000030517578,76.95999908447266,58.72093200683594,65220300,1.0800489160515696,[]
2013-05-06,79.51000213623047,81.08000183105469,79.51000213623047,59.312049865722656,50234900,1.1062568818066272,[]
2013-05-13,80.06999969482422,82.20999908447266,79.80999755859375,60.67905807495117,56784500,1.1122849886215276,[]
2013-05-20,82.08000183105469,83.94999694824219,80.8499984741211,60.37608337402344,62326600,1.135491941690475,[]
2013-05-27,82.86000061035156,83.2300033569336,80.48999786376953,59.48200988769531,50543400,1.132845521611823,[]
2013-06-03,80.80000305175781,81.38999938964844,79.0999984741211,60.08051300048828,81048700,1.1690869013777665,[]
2013-06-10,81.66000366210938,81.68000030517578,79.18000030517578,59.046051025390625,50676000,1.15946032770088,[]
2013-06-17,80.44999694824219,81.9000015258789,77.25,57.76034927368164,79936800,1.0916072825398841,[]
2013-06-24,77.31999969482422,79.33999633789062,76.0199966430664,58.13369369506836,61629100,1.1018858111723715,[]
2013-07-01,78.79000091552734,79.98999786376953,78.3499984741211,59.36616516113281,36216800,1.117384038743167,[]
2013-07-08,80.3499984741211,81.95999908447266,80.30000305175781,60.81393051147461,54912000,1.1500983187051497,[]
2013-07-15,81.95999908447266,83.72000122070312,80.81999969482422,62.157772064208984,45146200,1.1616484192480934,[]
2013-07-22,83.5999984741211,83.95999908447266,82.23999786376953,61.623199462890625,38601800,1.1886008567035204,[]
2013-07-29,82.73999786376953,83.8499984741211,81.68000030517578,61.91276168823242,46308500,1.1300989071013956,[]
2013-08-05,83.08999633789062,83.4000015258789,82.05000305175781,61.31880569458008,35273300,1.1219942352001044,[]
2013-08-12,82.02999877929688,82.58000183105469,80.91000366210938,60.30908203125,39211700,1.0760366360524023,[]
2013-08-19,81.02999877929688,83.0,79.83000183105469,60.70258331298828,45100600,1.0633372712347513,[]
2013-08-26,81.98999786376953,82.77999877929688,80.94999694824219,60.5615119934082,49310800,1.0448315615944859,[]
2013-09-02,82.38999938964844,83.52999877929688,81.7699966430664,61.53409957885742,30262600,1.0547212436009887,[]
2013-09-09,83.18000030517578,84.55999755859375,83.05999755859375,62.32853698730469,44968700,1.070108351994311,[]
2013-09-16,84.5999984741211,85.73999786376953,83.80999755859375,62.39535140991211,47747200,1.0778504501704749,[]
2013-09-23,83.81999969482422,84.33000183105469,83.22000122070312,62.31929397583008,40145400,1.0740455337246402,[]
2013-09-30,82.54000091552734,83.95999908447266,82.38999938964844,62.46099853515625,48444700,1.0601341958280859,[]
2013-10-07,82.87000274658203,84.55000305175781,81.30999755859375,62.8712272644043,56364800,1.0589196297903325,[]
2013-10-14,83.79000091552734,86.98999786376953,83.5999984741211,64.84786987304688,57603700,1.1040000310019842,[]
2013-10-21,86.9000015258789,87.58999633789062,85.20999908447266,64.59425354003906,55596100,1.0919178053200864,[]
2013-10-28,86.6500015258789,87.62000274658203,85.04000091552734,64.20637512207031,46957200,1.113583420862455,[]
2013-11-04,86.5,87.2699966430664,85.0,64.55695343017578,58470600,1.1096154237404847,[]
2013-11-11,86.69999694824219,87.68000030517578,85.5199966430664,65.38491821289062,41801100,1.1756975125062317,[]
2013-11-18,88.02999877929688,88.23999786376953,86.4000015258789,65.81005859375,47866300,1.1431718451420736,[]
2013-11-25,88.13999938964844,88.13999938964844,86.12000274658203,64.47491455078125,30823200,1.087706066611804,[]
2013-12-02,86.52999877929688,87.08999633789062,85.73999786376953,64.45252990722656,52242900,1.0764919306817156,[]
2013-12-09,86.5999984741211,86.86000061035156,84.73999786376953,63.497798919677734,61463200,1.0366536094272258,[]
2013-12-16,85.58999633789062,87.01000213623047,84.80999755859375,64.646484375,64185900,1.0607024738715878,[]
2013-12-23,86.98999786376953,88.41000366210938,86.6500015258789,66.16157531738281,30085800,1.096770197708414,[]
2013-12-30,88.4000015258789,88.54000091552734,86.75,65.14244079589844,35969000,1.0691182254990492,[]
2014-01-06,87.19000244140625,87.7699966430664,86.11000061035156,65.11996459960938,49541900,1.0874733768418527,[]
2014-01-13,86.66000366210938,86.83000183105469,85.08999633789062,64.45301818847656,65537600,1.1002942836245295,[]
2014-01-20,86.62000274658203,87.22000122070312,84.27999877929688,63.194068908691406,55610300,1.077011475661258,[]
2014-01-27,84.4800033569336,84.91000366210938,83.02999877929688,62.4821891784668,73541100,1.0427713632829372,[]
2014-02-03,83.30000305175781,84.16999816894531,81.77999877929688,62.976768493652344,98214100,1.026004116203004,[]
2014-02-10,84.0199966430664,86.19999694824219,83.27999877929688,64.46800994873047,48060400,1.0275919436802696,[]
2014-02-17,86.16000366210938,87.41000366210938,86.01000213623047,64.75276184082031,53695700,1.0410843814711972,[]
2014-02-24,86.66999816894531,88.4800033569336,86.58000183105469,65.6819839477539,58053400,1.0510852880130765,[]
2014-03-03,87.12000274658203,88.30000305175781,86.80999755859375,65.95922088623047,51494600,1.0657464650193307,[]
2014-03-10,87.93000030517578,88.33000183105469,85.97000122070312,64.73028564453125,52427400,1.0634001438342275,[]
2014-03-17,86.72000122070312,87.83999633789062,86.19000244140625,65.23983764648438,49580600,1.0648238170729534,[]
2014-03-24,87.33000183105469,89.25,86.72000122070312,67.06682586669922,47119100,1.0918229482872583,[]
2014-03-31,89.5,91.30000305175781,88.79000091552734,67.89514923095703,53497300,1.0878379180736661,[]
2014-04-07,89.94999694824219,90.19000244140625,88.22000122070312,66.60743713378906,55867900,1.0536033372672353,[]
2014-04-14,89.12999725341797,93.06999969482422,88.70999908447266,69.87568664550781,63982000,1.1041170859671343,[]
