,open,high,low,close,adjclose,volume,ticker,fiveYearHigh,WMA30,WMA30Slope,volumePerc,percent,RS,peak,trough,support,initialSupport,Stage,secondBuy
1999-10-25,0.6629459857940674,0.7237719893455505,0.6545760035514832,0.7154020071029663,0.6133607029914856,2158240000,AAPL,0.0,0.5568535748348441,1.0275469282807375,-0.47274528152173323,2.221835043781101,1.1683380857259529,0.6914060115814209,0.2377229928970337,0,0,,False
1999-11-01,0.7142860293388367,0.7890629768371582,0.6902899742126465,0.7885040044784546,0.6760356426239014,1802169600,AAPL,0.0,0.5756521535817013,1.0337585670567575,-0.1649818370524131,2.403059823172433,1.38683257855569,0.7154020071029663,0.2377229928970337,0,0,,False
1999-11-08,0.783482015132904,0.8726279735565186,0.7745540142059326,0.8091520071029663,0.6937384605407715,2886934400,AAPL,0.0,0.5947927991549175,1.0332503673514002,0.6019215949486663,2.5573218506777544,1.498898758491439,0.7885040044784546,0.2377229928970337,0,0,,False
1999-11-15,0.8002229928970337,0.845982015132904,0.7862719893455505,0.8253350257873535,0.7076135277748108,1535632000,AAPL,0.0,0.6139178416421337,1.0321541257970661,-0.4680752011545535,2.358854928066957,1.3108392847855925,0.8091520071029663,0.2377229928970337,0,0,,False
1999-11-22,0.8191959857940674,0.8526790142059326,0.7901790142059326,0.8487719893455505,0.72770756483078,1092851200,AAPL,0.0,0.6335324795656306,1.03194993954082,-0.2883378309386624,2.066576713693036,1.0055812388281298,0.8253350257873535,0.2377229928970337,0,0,,False
1999-11-29,0.841517984867096,1.0318080186843872,0.8325889706611633,1.026785969734192,0.8803305625915527,3141185600,AAPL,0.0,0.6636898302262829,1.0476019014547275,1.8743031073214724,2.506813967695172,1.4411633737709157,0.8487719893455505,0.2377229928970337,0,0,,False
1999-12-06,1.0228790044784546,1.0535709857940674,0.8839290142059326,0.919642984867096,0.7884697914123535,2817113600,AAPL,0.0,0.6856074442786555,1.0330238811176298,-0.10316868891796782,2.321129128174994,1.2618975634102993,1.026785969734192,0.2377229928970337,0,0,,False
1999-12-13,0.9142019748687744,0.9151790142059326,0.8130580186843872,0.892857015132904,0.7655045390129089,2547641600,AAPL,0.0,0.7046712581829359,1.0278057276993804,-0.09565535447345819,2.2759604873220156,1.2077498057639378,1.026785969734192,0.2377229928970337,0,0,,False
1999-12-20,0.8889510035514832,0.9335939884185791,0.8627229928970337,0.924107015132904,0.7922971844673157,1148190400,AAPL,0.0,0.7246747322620885,1.0283869589498138,-0.5493124307594914,2.348936887769901,1.228722418934335,1.026785969734192,0.2377229928970337,0,0,,False
1999-12-27,0.9319199919700623,0.9324780106544495,0.8482139706611633,0.9179689884185791,0.7870346307754517,1071425600,AAPL,1.026785969734192,0.743140931475547,1.0254820520039605,-0.0668572041710156,2.1363616722697567,1.029790405088435,1.026785969734192,0.2377229928970337,0,0,,False
2000-01-03,0.9363840222358704,1.004464030265808,0.8482139706611633,0.888392984867096,0.7616772651672363,3055203200,AAPL,1.026785969734192,0.7586489348001377,1.020868186191546,1.8515308949123486,2.142662804013579,1.028388388889784,1.026785969734192,0.2377229928970337,0,0,,False
2000-01-10,0.9107139706611633,0.9129459857940674,0.7723209857940674,0.896763026714325,0.768853485584259,3345742400,AAPL,1.026785969734192,0.7736780763313335,1.0198104035236735,0.09509652254881118,2.1312985410667227,1.0402154174578468,1.026785969734192,0.2377229928970337,0,0,,False
2000-01-17,0.9017860293388367,1.0848209857940674,0.896763026714325,0.993861973285675,0.8521025776863098,3383878400,AAPL,1.026785969734192,0.7939480014385716,1.0261994306512536,0.011398367070937665,2.638520265949695,1.5426874043865608,1.026785969734192,0.2377229928970337,0,0,,False
2000-01-24,0.9681919813156128,1.019531011581421,0.8984379768371582,0.9073659777641296,0.7779438495635986,2068673600,AAPL,1.026785969734192,0.8073102537662752,1.0168301353533131,-0.3886678670250089,2.1943341973400585,1.2166598806809465,1.026785969734192,0.2377229928970337,0,0,,False
2000-01-31,0.9017860293388367,0.982142984867096,0.84375,0.9642860293388367,0.8267452716827393,2384424000,AAPL,1.026785969734192,0.8232826987261413,1.0197847666189688,0.1526342290054845,1.9415728025819095,0.9265437525134923,1.026785969734192,0.2377229928970337,0,0,,False
2000-02-07,0.9642860293388367,1.0457589626312256,0.9458709955215454,0.970982015132904,0.832486093044281,1664308800,AAPL,1.026785969734192,0.8386814782055475,1.0187041213221566,-0.302008032128514,2.0494711316179317,1.0717861018923425,1.026785969734192,0.2377229928970337,0,0,,False
2000-02-14,0.9760040044784546,1.0708709955215454,0.9698659777641296,0.9933040142059326,0.8516242504119873,1754468800,AAPL,1.026785969734192,0.8544511177847463,1.0188028947687502,0.054172639116010224,2.0867555836936087,1.0947514980704036,1.026785969734192,0.2377229928970337,0,0,,False
2000-02-21,0.9832590222358704,1.0636160373687744,0.9525669813156128,0.9854909777641296,0.844925582408905,1520971200,AAPL,1.026785969734192,0.8686042173575329,1.0165639663617974,-0.1330873481477699,1.9820417644897843,0.9785496707824983,1.026785969734192,0.2377229928970337,0,0,,False
2000-02-28,0.9832590222358704,1.1791290044784546,0.9676340222358704,1.1428569555282593,0.979845404624939,2408918400,AAPL,1.026785969734192,0.8918598940295558,1.0267736170367343,0.5838027702299688,2.364895373748087,1.281160205737945,1.026785969734192,0.2377229928970337,0,0,,False
2000-03-06,1.125,1.1529020071029663,1.0558040142059326,1.1227680444717407,0.9626219272613525,1280126400,AAPL,1.1428569555282593,0.9124010216805243,1.0230317876030512,-0.46858872430049936,2.093654091167304,1.0428964614282965,1.1428569555282593,0.2377229928970337,0,0,,False
2000-03-13,1.0904020071029663,1.129464030265808,1.0178569555282593,1.1160709857940674,0.9568802118301392,1859289600,AAPL,1.1428569555282593,0.9312487991907263,1.0206573393303384,0.45242657287592847,2.111930763601715,1.0162708577557085,1.1428569555282593,0.2377229928970337,0,0,,False
2000-03-20,1.1026790142059326,1.3426339626312256,1.0859379768371582,1.238281011581421,1.0616588592529297,2306292800,AAPL,1.1428569555282593,0.9567174150097755,1.0273488844669458,0.24041612452411942,2.1418914794921875,1.0089878779802675,1.1428569555282593,0.2377229928970337,0,0,,False
2000-03-27,1.228795051574707,1.292410969734192,1.1199779510498047,1.2126120328903198,1.0396510362625122,1541019200,AAPL,1.238281011581421,0.9791102773399764,1.02340593155187,-0.33181979321966404,1.8477897644042969,0.7436519797550947,1.238281011581421,0.2377229928970337,0,0,,False
2000-04-03,1.2098209857940674,1.245535969734192,1.042410969734192,1.176339030265808,1.0085519552230835,1948620800,AAPL,1.238281011581421,0.99796646846238,1.0192584957576298,0.26450131185906045,1.7013722914777996,0.5795295667972558,1.238281011581421,0.2377229928970337,0,0,,False
2000-04-10,1.175781011581421,1.1852680444717407,0.9363840222358704,0.9988840222358704,0.8564084768295288,2892668800,AAPL,1.238281011581421,1.0043310826824556,1.0063775832367212,0.48446983630678675,1.4541024561096623,0.4382722199646496,1.238281011581421,0.2377229928970337,0,0,,False
2000-04-17,0.9776790142059326,1.1629459857940674,0.9737719893455505,1.0613839626312256,0.9099937081336975,2042756800,AAPL,1.238281011581421,1.0140571080228333,1.009684082777166,-0.2938158699675538,1.8306067605025098,0.7075560500423121,1.238281011581421,0.2377229928970337,0,0,,False
2000-04-24,1.026785969734192,1.1495540142059326,1.0245540142059326,1.1077009439468384,0.9497041702270508,1778358400,AAPL,1.238281011581421,1.0257356591122124,1.0115166601535386,-0.12943214777206957,2.010127575740761,0.8779022365482001,1.238281011581421,0.2377229928970337,0,0,,False
2000-05-01,1.114954948425293,1.1272319555282593,0.9871649742126465,1.010045051574707,0.8659773468971252,1636017600,AAPL,1.238281011581421,1.0299167527947375,1.004076190240031,-0.08004055875351113,1.7254548657320057,0.6531430860137208,1.238281011581421,0.2377229928970337,0,0,,False
2000-05-08,1.000836968421936,1.0150669813156128,0.8816959857940674,0.9609379768371582,0.8238747119903564,1853790400,AAPL,1.238281011581421,1.030016387790762,1.0000967408246872,0.1331115264285665,1.4434198721073723,0.3042916608516877,1.238281011581421,0.2377229928970337,0,0,,False
2000-05-15,0.9648439884185791,0.9737719893455505,0.8337050080299377,0.8392860293388367,0.7195745706558228,2631921600,AAPL,1.238281011581421,1.0216326691771067,0.9918605968671652,0.41975144547085796,1.2713449769673462,0.19044771212443012,1.238281011581421,0.2377229928970337,0,0,,False
2000-05-22,0.8370540142059326,0.8370540142059326,0.7410709857940674,0.7712050080299377,0.6612042784690857,2539454400,AAPL,1.238281011581421,1.0084714007633988,0.9871174162585179,-0.03513296140736111,1.0780022985299507,0.06693058888555181,1.238281011581421,0.2377229928970337,0,0,,False
2000-05-29,0.7823659777641296,0.890625,0.7176340222358704,0.8264510035514832,0.7085703015327454,2843254400,AAPL,1.238281011581421,0.9987543836716682,0.9903646081739403,0.11963199654224943,1.0481253092660299,-0.02998568729840123,1.238281011581421,0.2377229928970337,0,0,,False
2000-06-05,0.8331469893455505,0.8794639706611633,0.8007810115814209,0.8549110293388367,0.7329708337783813,1677054400,AAPL,1.238281011581421,0.9907918908262765,0.9920275765738122,-0.41016378977554735,1.0565518244213505,0.012936299284517006,1.238281011581421,0.2377229928970337,0,0,,False
2000-06-12,0.8604909777641296,0.8610489964485168,0.787388026714325,0.8141739964485168,0.6980443000793457,1471377600,AAPL,1.238281011581421,0.9801027958111096,0.9892115638872936,-0.12264169844460626,0.9864769711812615,-0.043382354372536014,1.238281011581421,0.2377229928970337,0,0,,False
2000-06-19,0.8085939884185791,1.0290180444717407,0.8018969893455505,0.9229909777641296,0.7913402318954468,2058072800,AAPL,1.238281011581421,0.9764581534170336,0.9962813672099978,0.39873870582235305,1.0874427871680898,0.06989398407534098,1.238281011581421,0.2377229928970337,0,0,,False
2000-06-26,0.9375,0.9910709857940674,0.9118300080299377,0.935267984867096,0.8018660545349121,1202012000,AAPL,1.238281011581421,0.9734459652695605,0.9969151897222301,-0.4159526329680855,0.9108694629993945,-0.10399129611048452,1.238281011581421,0.2377229928970337,0,0,,False
2000-07-03,0.9308040142059326,0.9854909777641296,0.8861610293388367,0.9720979928970337,0.8334431648254395,909193600,AAPL,1.238281011581421,0.9730067195430878,0.9995487723590789,-0.2436068857881618,1.057038447411762,0.013384080812150367,1.238281011581421,0.2377229928970337,0,0,,False
2000-07-10,0.9659600257873535,1.082589030265808,0.9598209857940674,1.0301339626312256,0.8832008838653564,1617061600,AAPL,1.238281011581421,0.976198923459617,1.0032807624576614,0.7785668530882752,1.153750203192263,0.09115479750904365,1.238281011581421,0.2377229928970337,0,0,,False
2000-07-17,1.0401790142059326,1.051339030265808,0.924107015132904,0.9564729928970337,0.8200464844703674,1698088000,AAPL,1.238281011581421,0.974343587506202,0.9980994283963767,0.05010718206405995,1.0350240580734849,0.020041285813213516,1.238281011581421,0.2377229928970337,0,0,,False
2000-07-24,0.9386159777641296,0.950892984867096,0.8370540142059326,0.8627229928970337,0.7396685481071472,1367128000,AAPL,1.238281011581421,0.9663702602027565,0.9918167190653423,-0.19490155987204427,0.9398171439138485,-0.026587494267834355,1.238281011581421,0.2377229928970337,0,0,,False
2000-07-31,0.8777899742126465,0.921875,0.7901790142059326,0.845982015132904,0.7253156304359436,1057957600,AAPL,1.238281011581421,0.9574356784102738,0.9907544942550196,-0.22614590586982342,0.9522610258561006,-0.06262661207182973,1.238281011581421,0.2377229928970337,0,0,,False
2000-08-07,0.8549110293388367,0.8761159777641296,0.8136159777641296,0.8515629768371582,0.7301002740859985,1233433600,AAPL,1.238281011581421,0.9489523650497519,0.9911395474893858,0.1658629797640283,0.9495964390472514,-0.054969606268773785,1.238281011581421,0.2377229928970337,0,0,,False
2000-08-14,0.849888026714325,0.9363840222358704,0.8270090222358704,0.892857015132904,0.7655045390129089,875610400,AAPL,1.238281011581421,0.9432303876005194,0.9939702163565054,-0.29010333430190327,0.898371241814543,-0.13656797244377372,1.238281011581421,0.2377229928970337,0,0,,False
2000-08-21,0.8973209857940674,1.026785969734192,0.8861610293388367,1.0145089626312256,0.8698046803474426,1293359200,AAPL,1.238281011581421,0.9455741378568834,1.002484812074732,0.47709437896123674,1.118081333764696,0.010527874380473534,1.238281011581421,0.2377229928970337,0,0,,False
2000-08-28,1.0223209857940674,1.136160969734192,1.0189729928970337,1.1328129768371582,0.9712346196174622,1587896800,AAPL,1.238281011581421,0.955319990137572,1.0103068092606438,0.22773070311789634,1.1747686291938422,0.10708956775297596,1.238281011581421,0.2377229928970337,0,0,,False
2000-09-04,1.1188620328903198,1.145089030265808,1.03125,1.051339030265808,0.9013815522193909,1067029600,AAPL,1.238281011581421,0.9594470352254888,1.004320065664409,-0.3280233324986863,1.0827585000345297,0.00534630407397696,1.238281011581421,0.2377229928970337,0,0,,False
2000-09-11,1.0479910373687744,1.078125,0.96875,0.9863280057907104,0.8456432223320007,1502429600,AAPL,1.238281011581421,0.9592070098846189,0.9997498295038105,0.40804866144294394,0.9929769654451674,-0.09596218112998711,1.238281011581421,0.2377229928970337,0,0,,False
2000-09-18,0.986607015132904,1.0970979928970337,0.892857015132904,0.9319199919700623,0.7989956736564636,2160625600,AAPL,1.238281011581421,0.9554717922723421,0.9961059316979699,0.43808774800496475,0.9456403082292965,-0.1408779513697015,1.238281011581421,0.2377229928970337,0,0,,False
2000-09-25,0.9419639706611633,0.9910709857940674,0.453125,0.4598209857940674,0.39423441886901855,9529973600,AAPL,1.238281011581421,0.9213937806826766,0.9643338381464723,3.4107473316987447,0.4023434285190361,-0.6170580382789435,1.238281011581421,0.2377229928970337,0,0,,False
2000-10-02,0.4765630066394806,0.4776790142059326,0.375,0.39620500802993774,0.3396923542022705,7414596000,AAPL,1.238281011581421,0.8846804070216353,0.9601545241233995,-0.2219709821651552,0.35288233396093055,-0.6570956918594524,1.238281011581421,0.2377229928970337,0,0,,False
2000-10-09,0.40401801466941833,0.40848198533058167,0.34151801466941833,0.3939729928970337,0.3377787470817566,4925905600,AAPL,1.238281011581421,0.8493855335379159,0.9601043798375245,-0.33564747155475494,0.35299994168088505,-0.5853395746190242,1.238281011581421,0.2377229928970337,0,0,,False
2000-10-16,0.3984380066394806,0.4151790142059326,0.327008992433548,0.3482140004634857,0.29854655265808105,4554149600,AAPL,1.238281011581421,0.8126913659034237,0.9567991610574632,-0.0754695745691919,0.28120757502271493,-0.6333368905838022,1.238281011581421,0.2377229928970337,0,0,,False
2000-10-23,0.36188599467277527,0.37276801466941833,0.3125,0.3314729928970337,0.2841932773590088,3486067200,AAPL,1.238281011581421,0.7768312558691989,0.9558748726284779,-0.23452949371711462,0.27335453047332187,-0.6472369604783579,1.238281011581421,0.2377229928970337,0,0,,False
2000-10-30,0.34151801466941833,0.4107140004634857,0.3348209857940674,0.3973209857940674,0.3406491279602051,3206952000,AAPL,1.238281011581421,0.7471143261078865,0.9617459653730565,-0.08006592643997223,0.3377606077597271,-0.6031105396513172,1.238281011581421,0.2377229928970337,0,0,,False
2000-11-06,0.40066999197006226,0.40401801466941833,0.3404020071029663,0.3404020071029663,0.291848748922348,2016616000,AAPL,1.238281011581421,0.7154005117954746,0.9575515912301856,-0.37117362529903786,0.3407823125862212,-0.6661616644351611,1.238281011581421,0.2377229928970337,0,0,,False
2000-11-13,0.3348209857940674,0.3660709857940674,0.32589301466941833,0.33035698533058167,0.283236563205719,1808727200,AAPL,1.238281011581421,0.6844547219173882,0.9567434054521148,-0.10308794535003196,0.3112511560016506,-0.6421694063111008,1.238281011581421,0.2377229928970337,0,0,,False
2000-11-20,0.3320310115814209,0.3482140004634857,0.32589301466941833,0.344866007566452,0.2956760823726654,1151483200,AAPL,1.238281011581421,0.6560170990164562,0.9584521488561455,-0.3633737580769505,0.3113349405821244,-0.6124754805139189,1.238281011581421,0.2377229928970337,0,0,,False
2000-11-27,0.3549109995365143,0.3560270071029663,0.2879459857940674,0.3046880066394806,0.26122885942459106,2215371200,AAPL,1.238281011581421,0.6266278522629891,0.9552004866983964,0.9239283734230772,0.30165783809787283,-0.6163949571012158,1.238281011581421,0.2377229928970337,0,0,,False
2000-12-04,0.30691999197006226,0.311383992433548,0.25,0.2689729928970337,0.23060806095600128,3204504800,AAPL,1.238281011581421,0.5964513079453541,0.951842957173614,0.44648662039120124,0.2799067155013837,-0.6841528303739496,1.238281011581421,0.2377229928970337,0,0,,False
2000-12-11,0.27120500802993774,0.2857140004634857,0.25,0.251116007566452,0.2152981162071228,1840921600,AAPL,1.238281011581421,0.5666107967976601,0.9499699124636208,-0.4255207232019125,0.29920193925338345,-0.6334183172960042,1.238281011581421,0.2377229928970337,0,0,,False
2000-12-18,0.26004499197006226,0.2723209857940674,0.24330399930477142,0.26785698533058167,0.22965124249458313,1950043200,AAPL,1.238281011581421,0.5391152304987754,0.9514736280101215,0.05927552808332526,0.34732267366212904,-0.6003776011249597,1.238281011581421,0.2377229928970337,0,0,,False
2000-12-25,0.265625,0.26785698533058167,0.2533479928970337,0.265625,0.22773760557174683,1477795200,AAPL,1.238281011581421,0.5125581340123249,0.9507394802000295,-0.24217309647293972,0.32140441339963005,-0.572331300400911,1.238281011581421,0.2377229928970337,0,0,,False
2001-01-01,0.265625,0.33035698533058167,0.2578130066394806,0.2924109995365143,0.25070294737815857,2421137600,AAPL,1.238281011581421,0.48893524395522253,0.9539117838747745,0.6383444742546194,0.3420367611383566,-0.5491057070992311,1.238281011581421,0.2377229928970337,0,0,,False
2001-01-08,0.30245500802993774,0.33035698533058167,0.2845979928970337,0.30691999197006226,0.2631424367427826,2770521600,AAPL,1.238281011581421,0.46745809540953687,0.9560736338580399,0.14430571810540638,0.37697100780529524,-0.5233950547697661,1.238281011581421,0.2377229928970337,0,0,,False
2001-01-15,0.311383992433548,0.34933000802993774,0.29464301466941833,0.3482140004634857,0.29854655265808105,3150666400,AAPL,1.238281011581421,0.4497359452709075,0.9620882592201059,0.13721055269881322,0.37726696018958467,-0.5540952905895931,1.238281011581421,0.2377229928970337,0,0,,False
2001-01-22,0.3404020071029663,0.373883992433548,0.329241007566452,0.34933000802993774,0.2995033860206604,3088478400,AAPL,1.238281011581421,0.43332187514151294,0.9635028725144325,-0.019738046528823272,0.3735079289382267,-0.5579852471331384,1.238281011581421,0.2377229928970337,0,0,,False
2001-01-29,0.34933000802993774,0.4017859995365143,0.34933000802993774,0.3683040142059326,0.3157710134983063,3075693600,AAPL,1.238281011581421,0.41939201611344534,0.9678533214518228,-0.0041395141374470645,0.3788753982593029,-0.5336068171884807,1.238281011581421,0.2377229928970337,0,0,,False
2001-02-05,0.3660709857940674,0.381974995136261,0.33370500802993774,0.34151801466941833,0.29280564188957214,2336924800,AAPL,1.238281011581421,0.40503250975762645,0.9657611356341732,-0.24019583745272932,0.3315277692593437,-0.5391857678548888,1.238281011581421,0.2377229928970337,0,0,,False
2001-02-12,0.3404020071029663,0.3671880066394806,0.33035698533058167,0.3392859995365143,0.2908920347690582,1395637600,AAPL,1.238281011581421,0.392009896937237,0.9678479813183829,-0.4027888274368092,0.35472616796932305,-0.5245731657772368,1.238281011581421,0.2377229928970337,0,0,,False
2001-02-19,0.342633992433548,0.3560270071029663,0.3214290142059326,0.3359380066394806,0.2880215644836426,1430979200,AAPL,1.238281011581421,0.38009856843179274,0.9696147250400892,0.025322906175643256,0.3893926664819688,-0.4880414815847992,1.238281011581421,0.2377229928970337,0,0,,False
2001-02-26,0.3404020071029663,0.36495500802993774,0.30691999197006226,0.34375,0.29471921920776367,1799851200,AAPL,1.238281011581421,0.36982411043618313,0.9729689642399868,0.25777593412958066,0.40633251517291036,-0.4373032079296796,1.238281011581421,0.2377229928970337,0,0,,False
2001-03-05,0.34598198533058167,0.3939729928970337,0.34375,0.36160698533058167,0.31002911925315857,1979510400,AAPL,1.238281011581421,0.3617817848600367,0.9782536472090447,0.09981891836391799,0.42463915783850553,-0.4133731754234741,1.238281011581421,0.2377229928970337,0,0,,False
2001-03-12,0.3515630066394806,0.3816959857940674,0.3236609995365143,0.3504459857940674,0.30046021938323975,2311758400,AAPL,1.238281011581421,0.3540730635966024,0.9786923455352607,0.16784352332778862,0.39249956023686794,-0.3787779260828805,1.238281011581421,0.2377229928970337,0,0,,False
2001-03-19,0.3526790142059326,0.420758992433548,0.34598198533058167,0.4107140004634857,0.35213184356689453,2894780000,AAPL,1.238281011581421,0.3514190766760098,0.9925044088538283,0.25219832660714037,0.4048401892855238,-0.35179295021440316,1.238281011581421,0.2377229928970337,0,0,,False
2001-03-26,0.4130359888076782,0.42410698533058167,0.3773210048675537,0.39410701394081116,0.3378935754299164,2876350400,AAPL,1.238281011581421,0.3489921550596914,0.9930939388969031,-0.006366494172268755,0.34790121758771486,-0.41508722981233204,1.238281011581421,0.2377229928970337,0,0,,False
2001-04-02,0.39446398615837097,0.4046429991722107,0.3348209857940674,0.36767899990081787,0.3152351379394531,2166735200,AAPL,1.238281011581421,0.3464488152534731,0.9927123295771985,-0.2467067990047388,0.3497244840304828,-0.4053307543174179,1.238281011581421,0.2377229928970337,0,0,,False
2001-04-09,0.3694640100002289,0.4110710024833679,0.35821399092674255,0.4003570079803467,0.34325212240219116,1356986400,AAPL,1.238281011581421,0.34748397065747166,1.0029879028543978,-0.3737183943843253,0.40590656011981746,-0.4014968227819284,1.238281011581421,0.2377229928970337,0,0,,False
2001-04-16,0.39446398615837097,0.4598209857940674,0.3499999940395355,0.44714298844337463,0.3833647668361664,4638340000,AAPL,1.238281011581421,0.3527977290973868,1.015292096581782,2.4181182655920503,0.47980834438171277,-0.3781766393315161,1.238281011581421,0.2377229928970337,0,0,,False
2001-04-23,0.4346430003643036,0.4694640040397644,0.41982099413871765,0.4678570032119751,0.4011242985725403,2502152800,AAPL,1.238281011581421,0.3604904067772691,1.021804782302776,-0.46054993812441525,1.017476404222896,0.14518867889575593,1.238281011581421,0.2377229928970337,0,0,,False
2001-04-30,0.4767859876155853,0.48428601026535034,0.42785701155662537,0.4598209857940674,0.39423441886901855,1873149600,AAPL,1.238281011581421,0.36764734996262416,1.0198533526851299,-0.25138480751455305,1.1605632853568644,0.26161439705363987,1.238281011581421,0.2377229928970337,0,0,,False
2001-05-07,0.45750001072883606,0.46000000834465027,0.4064289927482605,0.4080359935760498,0.3498358726501465,1408898400,AAPL,1.238281011581421,0.3713265173537757,1.0100073273791463,-0.24784523350404042,1.0356953418954062,0.12920633099473922,1.238281011581421,0.2377229928970337,0,0,,False
2001-05-14,0.4087499976158142,0.45535698533058167,0.40625,0.42017900943756104,0.36024680733680725,1359747200,AAPL,1.238281011581421,0.3757588621108763,1.0119365155731062,-0.0348862629129254,1.2066689130198305,0.2818123266034849,1.238281011581421,0.2377229928970337,0,0,,False
2001-05-21,0.42196398973464966,0.4308930039405823,0.4017859995365143,0.4064289927482605,0.34845802187919617,1585455200,AAPL,1.238281011581421,0.37914934555689495,1.0090230298946834,0.16599261980462243,1.2261300361037575,0.2998408355104567,1.238281011581421,0.2377229928970337,0,0,,False
2001-05-28,0.3985710144042969,0.4017859995365143,0.3446429967880249,0.3730359971523285,0.3198280930519104,2192036000,AAPL,1.238281011581421,0.380224246491668,1.002835033074353,0.382590942967042,0.9388781627197365,0.05524535130262931,1.238281011581421,0.2377229928970337,0,0,,False
2001-06-04,0.3764289915561676,0.38749998807907104,0.36303600668907166,0.3807139992713928,0.32641085982322693,1644697600,AAPL,1.238281011581421,0.3818467281838899,1.004267170511067,-0.24969407436739177,1.1184246606284927,0.1923789066464936,1.238281011581421,0.2377229928970337,0,0,,False
2001-06-11,0.3758929967880249,0.38803601264953613,0.3455359935760498,0.36500000953674316,0.31293830275535583,1861255200,AAPL,1.238281011581421,0.38236871163050334,1.001366997300451,0.13167016234473738,1.1048654205737316,0.21699362564243607,1.238281011581421,0.2377229928970337,0,0,,False
2001-06-18,0.36446401476860046,0.4107140004634857,0.35678601264953613,0.39750000834465027,0.34080272912979126,1725976000,AAPL,1.238281011581421,0.3849129680664309,1.0066539346932397,-0.07268170426065168,1.1526215968619529,0.23938761656030927,1.238281011581421,0.2377229928970337,0,0,,False
2001-06-25,0.4017859995365143,0.44821399450302124,0.4008930027484894,0.4151790142059326,0.355959951877594,1950261600,AAPL,1.238281011581421,0.38848461412614393,1.0092791003578154,0.12994711398072734,1.3626365500404798,0.43171190335135734,1.238281011581421,0.2377229928970337,0,0,,False
2001-07-02,0.42214301228523254,0.4326789975166321,0.38785699009895325,0.39339300990104675,0.33728140592575073,797804000,AAPL,1.238281011581421,0.39041309645099026,1.0049641150633064,-0.5909246226249854,1.4625743858664748,0.5934608416482112,1.238281011581421,0.2377229928970337,0,0,,False
2001-07-09,0.39446398615837097,0.44660699367523193,0.3721430003643036,0.4437499940395355,0.3804556727409363,2272788000,AAPL,1.238281011581421,0.3953228465331498,1.012575782233719,1.8488049696416664,1.7671115367749202,0.8406320709426526,1.238281011581421,0.2377229928970337,0,0,,False
2001-07-16,0.4442859888076782,0.45035699009895325,0.348035991191864,0.35678601264953613,0.3058958947658539,3369234400,AAPL,1.238281011581421,0.3942077505332167,0.9971792776215387,0.48242352564339486,1.3320018972408008,0.40482243335751866,1.238281011581421,0.2377229928970337,0,0,,False
2001-07-23,0.35874998569488525,0.3660709857940674,0.3187499940395355,0.3385710120201111,0.2902791202068329,1736890400,AAPL,1.238281011581421,0.39172624798231226,0.9937050893911956,-0.48448514000688114,1.2746202805463005,0.36131407312662833,1.238281011581421,0.2377229928970337,0,0,,False
2001-07-30,0.3414289951324463,0.35535699129104614,0.33053600788116455,0.3482140004634857,0.29854655265808105,1220665600,AAPL,1.238281011581421,0.3897100005739479,0.9948529172636514,-0.29721207509696634,1.1908375574633714,0.25553505935387,1.238281011581421,0.2377229928970337,0,0,,False
2001-08-06,0.3400000035762787,0.3517859876155853,0.33107098937034607,0.3396430015563965,0.2911979854106903,931996800,AAPL,1.238281011581421,0.38702077904055193,0.9930994289871048,-0.2364847506147466,1.1066173935959378,0.20398951440587254,1.238281011581421,0.2377229928970337,0,0,,False
2001-08-13,0.3410710096359253,0.3457140028476715,0.32089298963546753,0.3226790130138397,0.2766536772251129,1162744800,AAPL,1.238281011581421,0.3831667345698162,0.9900417634415131,0.24758454106280192,0.92666869391909,0.061167526807133776,1.238281011581421,0.2377229928970337,0,0,,False
2001-08-20,0.3239290118217468,0.33250001072883606,0.3139289915561676,0.33160701394081116,0.28430837392807007,1119389600,AAPL,1.238281011581421,0.37994360411038963,0.9915881777601461,-0.03728694379024533,0.949265755355298,0.07474632924209723,1.238281011581421,0.2377229928970337,0,0,,False
2001-08-27,0.33214300870895386,0.3446429967880249,0.3085710108280182,0.33125001192092896,0.2840021848678589,1172948000,AAPL,1.238281011581421,0.37673555522836666,0.9915565130000428,0.04784607611148073,0.8993928905040786,0.05937423083427551,1.238281011581421,0.2377229928970337,0,0,,False
2001-09-03,0.33035698533058167,0.3407140076160431,0.3071430027484894,0.3085710108280182,0.2645580470561981,1232470400,AAPL,1.238281011581421,0.37214403101193005,0.9878123417003916,0.05074598362416749,0.9035277718122949,0.07768881927948179,1.238281011581421,0.2377229928970337,0,0,,False
2001-09-10,0.3035709857940674,0.3125,0.30214300751686096,0.3101789951324463,0.26593661308288574,308845600,AAPL,1.238281011581421,0.36772710149006177,0.9881311289345208,-0.7494093164428127,0.9142110065141799,0.07478355231035916,1.238281011581421,0.2377229928970337,0,0,,False
2001-09-17,0.2857140004634857,0.3164289891719818,0.26214298605918884,0.2808929979801178,0.24082790315151215,2140118400,AAPL,1.238281011581421,0.36148334850547137,0.983020688550585,5.92941197802397,0.8361453376174981,0.06093785110332539,1.238281011581421,0.2377229928970337,0,0,,False
2001-09-24,0.287678986787796,0.30071398615837097,0.26660698652267456,0.276964008808136,0.2374591827392578,1850088800,AAPL,1.238281011581421,0.3551044887112033,0.9823536552357363,-0.1355203525188139,0.8057134801691229,-0.037712840225820776,1.238281011581421,0.2377229928970337,0,0,,False
