,open,high,low,close,adjclose,volume,ticker,fiveYearHigh,WMA30,WMA30Slope,volumePerc,percent,RS,peak,trough,support,initialSupport,Stage,secondBuy
2003-05-26,4.639999866485596,5.46999979019165,4.5,5.019999980926514,5.019999980926514,3341100,INCY,140.25,3.7927311815241334,1.0147585973173816,0.013283595669183912,0.9296296096796528,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-06-02,4.909999847412109,6.5,4.710000038146973,5.889999866485596,5.889999866485596,4456200,INCY,140.25,3.904838699935585,1.029558519453625,0.33375235700817085,1.0137693501710745,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-06-09,5.769999980926514,6.179999828338623,5.570000171661377,5.699999809265137,5.699999809265137,2762800,INCY,140.25,4.004516107292585,1.0255266388746467,-0.380009873883578,1.1287127908871797,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-06-16,5.519999980926514,6.0,4.679999828338623,4.730000019073486,4.730000019073486,2652700,INCY,140.25,4.040215034382317,1.0089146668744124,-0.03985087592297665,0.8759259139886447,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-06-23,4.829999923706055,5.269999980926514,4.320000171661377,4.730000019073486,4.730000019073486,2396200,INCY,140.25,4.077354821851177,1.0091925274156943,-0.09669393448184871,0.8841121688577557,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-06-30,5.0,5.400000095367432,4.53000020980835,5.239999771118164,5.239999771118164,2371900,INCY,140.25,4.148731152216594,1.0175055479554784,-0.01014105667306564,0.9407539694123954,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-07-07,5.210000038146973,6.119999885559082,5.210000038146973,6.050000190734863,6.050000190734863,1905500,INCY,140.25,4.273075252450923,1.0299715975010562,-0.19663560858383577,1.2197580935896744,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-07-14,6.070000171661377,6.369999885559082,5.949999809265137,5.949999809265137,5.949999809265137,1969200,INCY,140.25,4.388623628821424,1.0270410347452286,0.03342954605090531,1.1947790735896655,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-07-21,6.0,6.099999904632568,5.429999828338623,5.539999961853027,5.539999961853027,1802800,INCY,140.25,4.475634381078905,1.0198264329814146,-0.08450132033313018,1.2043478427627365,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-07-28,5.599999904632568,5.900000095367432,4.960000038146973,4.96999979019165,4.96999979019165,2182200,INCY,140.25,4.5238494232136715,1.0107727839294915,0.21045041047259816,1.0205338618033846,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-08-04,5.0,5.099999904632568,3.890000104904175,3.890000104904175,3.890000104904175,2170800,INCY,140.25,4.502172012739284,0.9952081936319207,-0.005224085784987675,0.8206751672451084,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-08-11,3.9000000953674316,4.409999847412109,3.309999942779541,3.799999952316284,3.799999952316284,2658900,INCY,140.25,4.476516097079041,0.9943014359318908,0.22484798231066883,0.7676767876240427,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-08-18,3.819999933242798,4.579999923706055,3.819999933242798,4.360000133514404,4.360000133514404,1746800,INCY,140.25,4.489462343338997,1.0028920361234495,-0.34303659408025877,0.9561403921546483,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-08-25,4.329999923706055,4.420000076293945,3.880000114440918,3.9600000381469727,3.9600000381469727,3199000,INCY,140.25,4.477032238950011,0.9972312710435297,0.8313487520036638,0.9082568616700915,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-09-01,3.950000047683716,4.199999809265137,3.809999942779541,4.019999980926514,4.019999980926514,3362600,INCY,140.25,4.469333313870173,0.9982803507616368,0.05114098155673652,1.0496083710196547,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-09-08,4.110000133514404,5.570000171661377,4.050000190734863,5.050000190734863,5.050000190734863,9081700,INCY,140.25,4.527677412955992,1.0130543181697262,1.7007970023196335,1.3289474352905304,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-09-15,5.099999904632568,5.46999979019165,4.559999942779541,5.150000095367432,5.150000095367432,8579000,INCY,140.25,4.589784946236559,1.0137173052794897,-0.05535307266260725,1.3733333587646483,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-09-22,5.159999847412109,5.739999771118164,4.53000020980835,4.539999961853027,4.539999961853027,8531600,INCY,140.25,4.609526879300353,1.0043012762678525,-0.00552511947779466,1.3431952095078505,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-09-29,4.53000020980835,5.010000228881836,4.099999904632568,4.199999809265137,4.199999809265137,3238000,INCY,140.25,4.604838695321032,0.9989829359710702,-0.6204697829246566,1.4334470012191896,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-10-06,4.639999866485596,5.239999771118164,4.5,5.010000228881836,5.010000228881836,4498900,INCY,140.25,4.649677420687932,1.0097373064147634,0.3894070413835702,1.5135952614774777,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-10-13,5.050000190734863,5.409999847412109,5.0,5.360000133514404,5.360000133514404,4058900,INCY,140.25,4.713440870469617,1.0137135211784758,-0.09780168485629825,1.7402598267161338,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-10-20,5.449999809265137,5.579999923706055,5.179999828338623,5.309999942779541,5.309999942779541,3562700,INCY,140.25,4.769075275236561,1.0118033526453045,-0.1222498706546109,1.7699999809265137,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-10-27,5.289999961853027,5.670000076293945,5.25,5.28000020980835,5.28000020980835,2818300,INCY,140.25,4.817806471547772,1.0102181646333512,-0.20894265585089955,1.6815286730601822,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-11-03,5.349999904632568,6.059999942779541,5.019999980926514,6.0,6.0,4035600,INCY,140.25,4.908387116462953,1.0188012211470339,0.4319270482205584,2.247190947023572,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-11-10,6.070000171661377,6.119999885559082,5.300000190734863,5.360000133514404,5.360000133514404,3914900,INCY,140.25,4.950516157252814,1.0085830721559343,-0.02990881157696501,1.9705882636527285,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-11-17,5.289999961853027,5.650000095367432,5.0,5.179999828338623,5.179999828338623,4010500,INCY,140.25,4.975354855547669,1.0050173956625645,0.024419525402947784,1.6187499222345663,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-11-24,5.260000228881836,6.21999979019165,5.260000228881836,6.050000190734863,6.050000190734863,2345400,INCY,140.25,5.052064545436572,1.0154179334170244,-0.41518513901009846,1.6805556530569832,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-12-01,6.210000038146973,7.269999980926514,6.090000152587891,6.25,6.25,4085000,INCY,140.25,5.136408631006876,1.0166949738689484,0.7417071714846082,1.8168604348948871,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-12-08,6.239999771118164,6.619999885559082,5.769999980926514,6.590000152587891,6.590000152587891,2448500,INCY,140.25,5.236645199662895,1.0195149132121075,-0.4006119951040392,1.689743587549073,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-12-15,6.599999904632568,6.78000020980835,5.570000171661377,6.139999866485596,6.139999866485596,1811800,INCY,140.25,5.302064545436572,1.0124926061016866,-0.2600367571982847,1.3347826073435618,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2003-12-22,6.119999885559082,6.71999979019165,6.03000020980835,6.610000133514404,6.610000133514404,862300,INCY,140.25,5.394494661208122,1.0174328537458306,-0.524064466276631,1.316733099328505,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2003-12-29,6.519999980926514,7.0,6.46999979019165,6.820000171661377,6.820000171661377,1648900,INCY,140.25,5.4970538113706855,1.0190118179002137,0.9122115273106808,1.1578947922337879,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-01-05,6.860000133514404,8.75,6.860000133514404,8.579999923706055,8.579999923706055,4082500,INCY,140.25,5.711161331976614,1.0389495042167944,1.475893019588817,1.5052631948793376,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-01-12,8.600000381469727,9.6899995803833,8.119999885559082,9.390000343322754,9.390000343322754,4544800,INCY,140.25,5.97133339553751,1.0455550190999159,0.11323943661971825,1.9852009102448311,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-01-19,9.460000038146973,9.640000343322754,8.770000457763672,9.350000381469727,9.350000381469727,1990200,INCY,140.25,6.218903310324556,1.041459737446926,-0.5620929413835593,1.9767442587243809,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-01-26,9.130000114440918,9.989999771118164,8.199999809265137,8.920000076293945,8.920000076293945,3442700,INCY,140.25,6.428795785288657,1.033750721709347,0.7298261481258166,1.7022901652513824,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-02-02,9.930000305175781,10.239999771118164,8.550000190734863,8.869999885559082,8.869999885559082,5918100,INCY,140.25,6.6275484623447545,1.0309160041311178,0.7190286693583525,1.4661156373421018,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-02-09,9.149999618530273,9.699999809265137,8.0,8.1899995803833,8.1899995803833,13736100,INCY,140.25,6.776365636497416,1.0224543320955228,1.3210320880012167,1.3764705618360042,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-02-16,8.229999542236328,8.520000457763672,8.100000381469727,8.260000228881836,8.260000228881836,10092100,INCY,140.25,6.924881777712094,1.0219167838899914,-0.2652863622134376,1.4909747808227456,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-02-23,8.25,8.640000343322754,7.800000190734863,8.640000343322754,8.640000343322754,5872400,INCY,140.25,7.092064592402468,1.0241423348523373,-0.4181191228782909,1.738430725967814,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-03-01,8.699999809265137,9.550000190734863,8.489999771118164,9.460000038146973,9.460000038146973,4735000,INCY,140.25,7.304258138902726,1.0299198553165427,-0.19368571623186437,2.4318765509082185,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-03-08,9.489999771118164,9.680000305175781,8.149999618530273,8.6899995803833,8.6899995803833,3725200,INCY,140.25,7.4547957420349125,1.0206095677712181,-0.21326293558606124,2.2868420235337963,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-03-15,8.779999732971191,8.859999656677246,7.25,8.369999885559082,8.369999885559082,4624600,INCY,140.25,7.574172075333133,1.016013360718269,0.2414367013851606,1.9197246856073817,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-03-22,8.34000015258789,8.399999618530273,7.599999904632568,7.929999828338623,7.929999828338623,3903800,INCY,140.25,7.656537652784778,1.010874532111554,-0.15586212861652904,2.002525189885947,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-03-29,7.980000019073486,8.609999656677246,7.980000019073486,8.569999694824219,8.569999694824219,4672800,INCY,140.25,7.771655910245834,1.0150352891452425,0.19698755059173112,2.1318407302203615,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-04-05,8.710000038146973,8.760000228881836,8.09000015258789,8.09000015258789,8.09000015258789,3198200,INCY,140.25,7.84602150968326,1.00956882295051,-0.31557096387604866,1.6019801677295886,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-04-12,8.100000381469727,8.279999732971191,7.489999771118164,8.029999732971191,8.029999732971191,4369400,INCY,140.25,7.909978479980141,1.008151516054085,0.3662059908698643,1.5592232202470053,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-04-19,8.149999618530273,8.4399995803833,7.820000171661377,8.0,8.0,3042600,INCY,140.25,7.965806436025968,1.0070579150356889,-0.3036572527120428,1.762114552250955,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-04-26,8.0,8.350000381469727,7.239999771118164,7.949999809265137,7.949999809265137,3957300,INCY,140.25,8.010967713017617,1.005669391712483,0.3006310392427529,1.892857183404522,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-05-03,7.940000057220459,8.199999809265137,7.199999809265137,7.300000190734863,7.300000190734863,3254400,INCY,140.25,8.006129014620218,0.9993959907753046,-0.1776211052990675,1.4570857998471838,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-05-10,7.309999942779541,7.53000020980835,6.929999828338623,7.070000171661377,7.070000171661377,3302100,INCY,140.25,7.98152687421409,0.9969270866905591,0.014657079646017701,1.3190298499163977,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-05-17,6.96999979019165,7.210000038146973,6.610000133514404,6.769999980926514,6.769999980926514,3279300,INCY,140.25,7.933892463355936,0.9940319175003912,-0.006904697010993055,1.2749529291675905,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-05-24,6.820000171661377,7.619999885559082,6.650000095367432,7.170000076293945,7.170000076293945,3534800,INCY,140.25,7.908924725235149,0.9968530279133345,0.07791296923123836,1.3579545059438924,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-05-31,7.070000171661377,7.480000019073486,7.059999942779541,7.199999809265137,7.199999809265137,1886000,INCY,140.25,7.881827937915761,0.9965738974309707,-0.46644788955527894,1.1999999682108562,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-06-07,7.199999809265137,7.400000095367432,6.619999885559082,6.929999828338623,6.929999828338623,2626900,INCY,140.25,7.834731152237103,0.9940246366642821,0.39284199363732775,1.2929103835291909,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-06-14,6.960000038146973,7.0,6.570000171661377,6.710000038146973,6.710000038146973,2011600,INCY,140.25,7.77006448827764,0.9917461540539272,-0.23423046176101103,1.295366845658577,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2004-06-21,6.809999942779541,8.680000305175781,6.400000095367432,6.960000038146973,6.960000038146973,4522400,INCY,140.25,7.718236533544397,0.9933297909159655,1.2481606681248758,1.150413193177367,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-06-28,7.059999942779541,7.690000057220459,6.949999809265137,7.619999885559082,7.619999885559082,2692600,INCY,140.25,7.707032225208898,0.9985483331215875,-0.40460817265168936,1.2191999816894532,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-07-05,7.510000228881836,7.510000228881836,6.739999771118164,6.800000190734863,6.800000190734863,1462700,INCY,140.25,7.639978474442676,0.9912996664855124,-0.45677040778429767,1.031866469390673,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-07-12,6.849999904632568,7.039999961853027,6.340000152587891,6.349999904632568,6.349999904632568,3646300,INCY,140.25,7.543440834168465,0.9873641476089037,1.4928556778560198,1.0342019613539783,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-07-19,6.409999847412109,6.630000114440918,5.78000020980835,5.820000171661377,5.820000171661377,2869200,INCY,140.25,7.412258049749559,0.9826096886947524,-0.2131201491923319,0.8804841231624907,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-07-26,5.800000190734863,6.289999961853027,5.460000038146973,6.130000114440918,6.130000114440918,2376200,INCY,140.25,7.302774186288157,0.9852293507961314,-0.17182489892653008,0.8988269736285985,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-08-02,6.300000190734863,6.400000095367432,5.519999980926514,5.599999904632568,5.599999904632568,3447700,INCY,140.25,7.160580631994432,0.9805288304599764,0.45093005639255956,0.6526806473692482,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-08-09,5.579999923706055,5.96999979019165,5.400000095367432,5.489999771118164,5.489999771118164,4254800,INCY,140.25,7.017698897084882,0.9800460685728284,0.23409809438176166,0.5846644909893015,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-08-16,5.460000038146973,6.75,5.460000038146973,6.690000057220459,6.690000057220459,2760600,INCY,140.25,6.960623633476995,0.9918669546179025,-0.3511798439409608,0.7155079983182694,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-08-23,6.849999904632568,7.199999809265137,6.369999885559082,7.099999904632568,7.099999904632568,3612700,INCY,140.25,6.935720403732792,0.996422270322959,0.30866478301818456,0.7959641080611353,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-08-30,6.900000095367432,7.559999942779541,6.699999809265137,7.099999904632568,7.099999904632568,2813600,INCY,140.25,6.914731152852377,0.9969737461058669,-0.2211919063304454,0.8004509578621094,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-09-06,7.110000133514404,8.1899995803833,7.110000133514404,8.180000305175781,8.180000305175781,3906900,INCY,140.25,6.9672257987401816,1.0075917117712017,0.3885769121410292,0.9987790872136953,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-09-13,8.210000038146973,9.109999656677246,8.069999694824219,8.630000114440918,8.630000114440918,7980500,INCY,140.25,7.048774194204679,1.0117045719229083,1.0426681000281555,1.0447941737659212,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-09-20,8.6899995803833,9.65999984741211,8.609999656677246,9.050000190734863,9.050000190734863,5575200,INCY,140.25,7.156623670106293,1.0153004583393075,-0.3013971555666938,1.0474536841574282,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-09-27,9.010000228881836,10.079999923706055,8.789999961853027,9.920000076293945,9.920000076293945,4897300,INCY,140.25,7.319720450780725,1.0227896265323686,-0.12159205050939881,1.0486257966482078,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-10-04,10.100000381469727,11.15999984741211,9.600000381469727,10.289999961853027,10.289999961853027,12398600,INCY,140.25,7.505698944419943,1.0254078683591505,1.5317215608600656,1.1841197305787619,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-10-11,10.449999809265137,10.75,9.350000381469727,9.899999618530273,9.899999618530273,5769800,INCY,140.25,7.663075264551306,1.0209675769434323,-0.5346410078557257,1.1827956695209672,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-10-18,9.869999885559082,10.630000114440918,9.75,10.260000228881836,10.260000228881836,2815700,INCY,140.25,7.840387108505413,1.0231384708922717,-0.5119934833096468,1.293820990035426,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-10-25,10.40999984741211,10.489999771118164,9.920000076293945,10.399999618530273,10.399999618530273,3272200,INCY,140.25,8.02172041759696,1.0231281066332596,0.16212664701495183,1.2135355879663878,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-11-01,10.65999984741211,10.6899995803833,8.229999542236328,9.59000015258789,9.59000015258789,17408100,INCY,140.25,8.146860212920814,1.0156001192773234,4.319998777580833,1.1854140879738018,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-11-08,9.680000305175781,10.470000267028809,9.449999809265137,10.180000305175781,10.180000305175781,6366400,INCY,140.25,8.306838727766468,1.0196368307132522,-0.6342851890786473,1.267746032839414,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-11-15,10.25,10.390000343322754,9.890000343322754,10.0,10.0,4984000,INCY,140.25,8.450580662553028,1.017304047845071,-0.21713998492083442,1.25,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-11-22,9.899999618530273,10.479999542236328,9.800000190734863,10.15999984741211,10.15999984741211,1896300,INCY,140.25,8.600344092871554,1.0177222650488589,-0.6195224719101123,1.2779874328514298,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-11-29,10.079999923706055,10.90999984741211,10.079999923706055,10.899999618530273,10.899999618530273,3808700,INCY,140.25,8.7930967556533,1.0224122035932854,1.0084902177925432,1.4931505936622465,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-12-06,10.789999961853027,10.84000015258789,9.890000343322754,10.270000457763672,10.270000457763672,2601300,INCY,140.25,8.937462377035489,1.0164180635552966,-0.31701105364034976,1.4526167197178905,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-12-13,10.289999961853027,10.75,10.050000190734863,10.289999961853027,10.289999961853027,4103200,INCY,140.25,9.07623656795871,1.015527247564118,0.57736516357206,1.5199409144525258,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-12-20,10.25,10.489999771118164,9.75,9.880000114440918,9.880000114440918,3785800,INCY,140.25,9.180989263390982,1.0115414240966432,-0.07735426008968604,1.377963739094927,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2004-12-27,9.949999809265137,10.229999542236328,9.75,9.989999771118164,9.989999771118164,2052400,INCY,140.25,9.287010753795665,1.011547937522097,-0.4578688784404882,1.3875000049670538,,140.25,2.6700000762939453,64.25,0.0,bad sector,False
2005-01-03,10.0,10.109999656677246,9.109999656677246,9.109999656677246,9.109999656677246,3478700,INCY,140.25,9.330258043350712,1.0046567502398307,0.694942506334048,1.314574297595798,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-01-10,9.0600004196167,9.75,8.760000228881836,8.979999542236328,8.979999542236328,2953100,INCY,140.25,9.360430057074433,1.003233781272022,-0.1510909247707477,1.3383009673895974,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-01-17,8.979999542236328,9.319999694824219,8.550000190734863,8.970000267028809,8.970000267028809,2837300,INCY,140.25,9.385075236905006,1.002632911060742,-0.03921303037486035,1.2887931347507546,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-01-24,8.960000038146973,9.050000190734863,8.630000114440918,8.800000190734863,8.800000190734863,2620200,INCY,140.25,9.394430088740522,1.0009967796314228,-0.07651640644274482,1.1548556854196337,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-01-31,8.869999885559082,9.399999618530273,8.75,9.390000343322754,9.390000343322754,3671400,INCY,140.25,9.43931183148456,1.0047774843519064,0.4011907487978017,1.3808823646971096,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-02-07,9.449999809265137,9.449999809265137,8.289999961853027,8.619999885559082,8.619999885559082,2745400,INCY,140.25,9.428946232539351,0.998901869211415,-0.25221986163316445,1.357480317325747,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-02-14,8.59000015258789,9.140000343322754,8.220000267028809,8.229999542236328,8.229999542236328,2821400,INCY,140.25,9.388537600732619,0.9957144063811413,0.02768266919210305,1.4140892267168084,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-02-21,8.210000038146973,8.829999923706055,7.800000190734863,8.819999694824219,8.819999694824219,3742700,INCY,123.0,9.381010700553976,0.9991982883278802,0.3265400155950946,1.4388253719679809,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-02-28,8.880000114440918,8.880000114440918,7.320000171661377,7.429999828338623,7.429999828338623,6814300,INCY,101.625,9.278021444300169,0.9890215180921045,0.8206909450396773,1.3267857062269228,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-03-07,7.480000019073486,8.029999732971191,6.900000095367432,7.630000114440918,7.630000114440918,7982100,INCY,68.4375,9.183999948604132,0.9898662127199762,0.17137490277798162,1.3897997144883112,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-03-14,7.550000190734863,7.869999885559082,7.179999828338623,7.300000190734863,7.300000190734863,4711000,INCY,53.6875,9.064085983973678,0.9869431657990504,-0.40980443742874684,1.091180886143048,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-03-21,7.260000228881836,7.389999866485596,7.050000190734863,7.25,7.25,2386000,INCY,50.0,8.939634372342017,0.9862698112251246,-0.49352579070261093,1.0211267742791885,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-03-28,7.199999809265137,7.289999961853027,6.519999980926514,6.699999809265137,6.699999809265137,3687100,INCY,50.0,8.779376296586888,0.9820733075783339,0.5453059513830678,0.9436619576422188,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-04-04,6.699999809265137,7.159999847412109,6.429999828338623,6.900000095367432,6.900000095367432,3642800,INCY,48.6875,8.632881680355277,0.9833137786463758,-0.012014862629166512,0.843520762585003,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-04-11,6.889999866485596,7.28000020980835,6.840000152587891,7.03000020980835,7.03000020980835,4412500,INCY,48.6875,8.497526856904388,0.984321014875149,0.21129351048643907,0.8146002452589512,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-04-18,6.989999771118164,7.170000076293945,6.71999979019165,7.059999942779541,7.059999942779541,2490000,INCY,48.6875,8.367548360106765,0.9847039616365539,-0.4356940509915014,0.7801104744735112,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-04-25,7.019999980926514,7.260000228881836,6.489999771118164,6.550000190734863,6.550000190734863,3018500,INCY,48.6875,8.208946223925519,0.9810455668308534,0.21224899598393576,0.6602822722136416,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-05-02,6.510000228881836,8.0600004196167,6.510000228881836,7.949999809265137,7.949999809265137,6487000,INCY,48.6875,8.14791395536033,0.9925651518598932,1.1490806692065596,0.7725947365147995,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-05-09,7.869999885559082,8.5,7.75,7.840000152587891,7.840000152587891,4248400,INCY,48.6875,8.084817193144112,0.9922560838808676,-0.3450901803607215,0.7919192378465764,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-05-16,7.820000171661377,8.140000343322754,7.769999980926514,7.949999809265137,7.949999809265137,3379900,INCY,48.6875,8.033247289349957,0.9936213890107638,-0.20442990302231423,0.7748537652938776,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-05-23,7.900000095367432,7.989999771118164,7.460000038146973,7.650000095367432,7.650000095367432,2652500,INCY,48.6875,7.967290308142221,0.9917894994599286,-0.21521346785407858,0.7355769592276705,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-05-30,7.619999885559082,7.869999885559082,7.340000152587891,7.369999885559082,7.369999885559082,1941800,INCY,48.6875,7.8891827747385985,0.9901964745374221,-0.26793590951932145,0.7685088392381584,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-06-06,7.440000057220459,7.46999979019165,6.949999809265137,7.199999809265137,7.199999809265137,3807300,INCY,48.6875,7.804881688599945,0.9893143449016559,0.9607065609228551,0.7072691152675572,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-06-13,7.199999809265137,7.349999904632568,6.860000133514404,7.139999866485596,7.139999866485596,4066400,INCY,48.6875,7.723118241628011,0.9895240632421937,0.06805347621674152,0.7139999866485596,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-06-20,7.079999923706055,7.829999923706055,7.050000190734863,7.46999979019165,7.46999979019165,4462800,INCY,48.6875,7.668795650236068,0.9929662359564636,0.09748180208538271,0.7352362108641528,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-06-27,7.380000114440918,7.449999809265137,7.050000190734863,7.360000133514404,7.360000133514404,2837400,INCY,48.6875,7.613161253160046,0.9927453540799057,-0.36421080935735417,0.6752293936783464,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-07-04,7.349999904632568,8.600000381469727,7.349999904632568,8.529999732971191,8.529999732971191,4398400,INCY,48.6875,7.6406236033285815,1.0036072203458368,0.5501515471910905,0.8305744257803693,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-07-11,8.5,8.949999809265137,8.229999542236328,8.949999809265137,8.949999809265137,3707200,INCY,48.6875,7.698924669655421,1.0076304068036332,-0.1571480538377592,0.8697764667098616,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-07-18,8.970000267028809,9.100000381469727,8.449999809265137,8.760000228881836,8.760000228881836,5331000,INCY,44.625,7.747849419296429,1.0063547510516424,0.4380125161847217,0.8866396890095117,,140.25,2.6700000762939453,64.25,0.0,resistance,False
2005-07-25,7.840000152587891,8.199999809265137,6.519999980926514,7.96999979019165,7.96999979019165,13435700,INCY,44.625,7.748215000603788,1.0000471848751278,1.520296379666104,0.7977977950743819,,140.25,2.6700000762939453,64.25,0.0,resistance,False
